analysis_version,operating_point_id,source,source_route,review_id,review_title,group_id,test_name,study_id,tp,fp,fn,tn,source_status,source_file,source_sheet_row,source_row,group_source_url,group_url_availability,group_source_sha256,effective_source_file,effective_source_sha256,source_identity_level,source_identity,primary_selection_decision,operating_point_result_file,claim_ids
0.42.0,PMC Open Access|PMC:PMC12702517|pmc open access:PMC12702517:T3:table-3-diagnostic-summary-estimates-of-etco-2-for-the-studies-included-in-meta-:1:overall,PMC Open Access,PMC,PMC:PMC12702517,Diagnostic Accuracy of End-Tidal Carbon Dioxide for Assessing Diabetic Ketoacidosis: A Systematic Review and Meta-Analysis,pmc open access:PMC12702517:T3:table-3-diagnostic-summary-estimates-of-etco-2-for-the-studies-included-in-meta-:1:overall,Overall structured 2 x 2 data,"Soleimanpour H, 2013",163,18,18,163,ok,PMC12702517.xml,Table 3 Diagnostic summary estimates of EtCO 2 for the studies included in meta-analysis,9.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702517/,available,b7ae9f76926f4140369959ccba8f1d10dd0f55820c6e8620f024abcf24dccd64,PMC12702517.xml,b7ae9f76926f4140369959ccba8f1d10dd0f55820c6e8620f024abcf24dccd64,group,PMC Open Access|0.26.0|PMC12702517.xml|b7ae9f76926f4140369959ccba8f1d10dd0f55820c6e8620f024abcf24dccd64,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Acharya et al.,1290,4,10,1296,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,20.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Alcázar et al. ( 18 ),31,6,1,97,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,5.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Amidi et al. ( 29 ),5,1,2,5,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,17.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Chen et al. ( 21 ),22,9,2,52,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,8.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Deeparani et al. ( 23 ),7995,3,2,7977,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,10.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Gao et al. ( 9 ) (set 1),210,41,56,561,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,21.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Holsbeke et al. ( 25 ),25,25,1,73,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,13.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Jung et al. ( 27 ),458,101,81,973,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,15.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Li et al. ( 17 ) (set 1),62,14,9,120,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,3.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Lin et al.,20,4,1,68,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,18.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Moro et al. ( 26 ),72,9,1,16,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,14.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Stefan et al. ( 28 ),32,6,3,82,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,16.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Szpurek et al. ( 19 ),18,3,4,41,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,6.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Timmerman et al. ( 20 ),15,2,1,39,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,7.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Vaes et al.,69,1,14,67,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,11.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Wang et al. ( 31 ),156,10,15,98,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,19.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12702728|pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12702728,Artificial intelligence based on ultrasound for initial diagnosis of malignant ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC12702728:T2:table-2-technical-aspects-of-included-studies:1:overall,Overall structured 2 x 2 data,Wang et al. ( 7 ),66,7,4,133,ok,PMC12702728.xml,Table 2 Technical aspects of included studies.,12.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12702728/,available,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,PMC12702728.xml,d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,group,PMC Open Access|0.26.0|PMC12702728.xml|d5ffbbdae73008ebc211ecf86218a1a10b47f1dd81ba654bbf387244ce35774a,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Ashraf,21,0,2,38,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,10.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Ege,104,3,4,185,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,7.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Eurboonyanun,46,11,11,72,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,12.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Horton,36,0,1,12,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,5.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Keyzer,26,5,4,59,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,9.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Lane,110,4,5,181,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,2.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Morris,38,8,1,82,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,6.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
0.42.0,PMC Open Access|PMC:PMC12734481|pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,PMC Open Access,PMC,PMC:PMC12734481,Diagnostic Accuracy of Non-Contrast CT for Acute Appendicitis in the Emergency Department: A Systematic Review and Meta-Analysis,pmc open access:PMC12734481:medicina-61-02163-t001:table-1-summary-of-the-characteristics-of-the-included-studies:1:overall,Overall structured 2 x 2 data,Peck,103,1,8,252,ok,PMC12734481.xml,Table 1 Summary of the characteristics of the included studies.,4.0,https://pmc.ncbi.nlm.nih.gov/articles/PMC12734481/,available,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,PMC12734481.xml,ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,group,PMC Open Access|0.26.0|PMC12734481.xml|ac77e41d3c7668989029066ba26a2ad58c8cb26a349e5f1bb55351f330c506e5,manifest primary_atlas true; canonical manifest-sheet row,analysis/bmj_rmr_v042/operating_points_primary.csv,C001;C002;C006;C011
