source,review_id,group_id,review_title,test_name,study_rows,zero_cell_study_fraction,sensitivity,specificity,sensitivity_low,sensitivity_interval_median,sensitivity_high,specificity_low,specificity_interval_median,specificity_high,information_bits,information_bits_low,information_bits_interval_median,information_bits_high,fraction_entropy_removed,fraction_entropy_removed_low,fraction_entropy_removed_interval_median,fraction_entropy_removed_high,post_negative_probability,post_negative_probability_low,post_negative_probability_interval_median,post_negative_probability_high,starting_probability,uncertainty_type,analysis_version,model_specification,analysis_role,sensitivity_dimension,central_estimator_mixed_with_canonical_interval,central_quantity_estimand,derived_central_matches_attached_interval_median
Cochrane DTA Reference Dataset,CD010657,legacy:CD010657:5,Dimercaptosuccinic acid scan or ultrasound in screening for vesicoureteral reflux among children with urinary tract infections,DMSA,19,0.0,0.7935840917739435,0.4776671295851549,0.7442336124173524,0.7935840917739435,0.8362592356683487,0.4473724627444824,0.4776671295851549,0.5070740868391976,0.0108749862259562,0.0065386839940622,0.0108749862259562,0.0159353152917304,0.0379717240555498,0.022830843106391,0.0379717240555498,0.0556406585188631,0.0222630531783374,0.0175721548334709,0.0222630531783374,0.0279212488756689,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010657,legacy:CD010657:5,Dimercaptosuccinic acid scan or ultrasound in screening for vesicoureteral reflux among children with urinary tract infections,DMSA,19,0.0,0.7935840917739435,0.4776671295851549,0.7442336124173524,0.7935840917739435,0.8362592356683487,0.4473724627444824,0.4776671295851549,0.5070740868391976,0.0371111259371571,0.0222592416547071,0.0371111259371571,0.0545569869768673,0.0514055709979639,0.0308330453023581,0.0514055709979639,0.0755712201301425,0.0976011307325819,0.0783076098557829,0.0976011307325819,0.120055553442154,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010657,legacy:CD010657:5,Dimercaptosuccinic acid scan or ultrasound in screening for vesicoureteral reflux among children with urinary tract infections,DMSA,19,0.0,0.7935840917739435,0.4776671295851549,0.7442336124173524,0.7935840917739435,0.8362592356683487,0.4473724627444824,0.4776671295851549,0.5070740868391976,0.0600505486877412,0.0355942133257961,0.0600505486877412,0.0890214211211444,0.0600505486877412,0.0355942133257961,0.0600505486877412,0.0890214211211444,0.3019829041936077,0.2536437340907068,0.3019829041936077,0.3530613031894892,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010657,legacy:CD010657:6,Dimercaptosuccinic acid scan or ultrasound in screening for vesicoureteral reflux among children with urinary tract infections,DMSA for high-grade VUR,10,0.2,0.940629494561692,0.4785554708556575,0.8693411181260361,0.940629494561692,0.974082751494672,0.4480737333157685,0.4785554708556575,0.507797298830615,0.0297717414330084,0.0193684439030923,0.0297717414330084,0.0370204889770986,0.103952715604288,0.0676279667847533,0.103952715604288,0.1292628572241073,0.0064908936019545,0.0028871364883031,0.0064908936019545,0.0139605512926141,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010657,legacy:CD010657:6,Dimercaptosuccinic acid scan or ultrasound in screening for vesicoureteral reflux among children with urinary tract infections,DMSA for high-grade VUR,10,0.2,0.940629494561692,0.4785554708556575,0.8693411181260361,0.940629494561692,0.974082751494672,0.4480737333157685,0.4785554708556575,0.507797298830615,0.1037099115163151,0.0666467279755261,0.1037099115163151,0.1298843004173181,0.1436568437366277,0.0923176815634589,0.1436568437366277,0.179913070757529,0.0300991067226141,0.0135670115054983,0.0300991067226141,0.0630137200835931,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010657,legacy:CD010657:6,Dimercaptosuccinic acid scan or ultrasound in screening for vesicoureteral reflux among children with urinary tract infections,DMSA for high-grade VUR,10,0.2,0.940629494561692,0.4785554708556575,0.8693411181260361,0.940629494561692,0.974082751494672,0.4480737333157685,0.4785554708556575,0.507797298830615,0.1778557044506259,0.1102321068320187,0.1778557044506259,0.2278692421973847,0.1778557044506259,0.1102321068320187,0.1778557044506259,0.2278692421973847,0.1104253165507688,0.0521456634159166,0.1104253165507688,0.2119816272008032,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010705,legacy:CD010705:24,GenoType,Direct; FQ; culture,9,0.3333333333333333,0.7934424560957154,0.9859324735412152,0.7008093013891838,0.7934424560957154,0.8606564886747217,0.967880260141104,0.9859324735412152,0.993980157310394,0.1600013564747993,0.1229562871776637,0.1600013564747993,0.1912927409257582,0.558669889813173,0.4293212065374047,0.558669889813173,0.6679286779164616,0.0109221791760606,0.0074139562966875,0.0109221791760606,0.0157365859293995,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010705,legacy:CD010705:24,GenoType,Direct; FQ; culture,9,0.3333333333333333,0.7934424560957154,0.9859324735412152,0.7008093013891838,0.7934424560957154,0.8606564886747217,0.967880260141104,0.9859324735412152,0.993980157310394,0.423058095439366,0.3378296520444521,0.423058095439366,0.4956818630506748,0.5860114025696326,0.4679547096683659,0.5860114025696326,0.6866083569278638,0.049839035309759,0.0342636819081919,0.049839035309759,0.0705834958831647,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010705,legacy:CD010705:24,GenoType,Direct; FQ; culture,9,0.3333333333333333,0.7934424560957154,0.9859324735412152,0.7008093013891838,0.7934424560957154,0.8606564886747217,0.967880260141104,0.9859324735412152,0.993980157310394,0.5496073812598111,0.4370873987698339,0.5496073812598111,0.649560877816051,0.5496073812598111,0.4370873987698339,0.5496073812598111,0.649560877816051,0.1734259892312478,0.1242798687731776,0.1734259892312478,0.2329967971784678,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010705,legacy:CD010705:37,GenoType,Direct; SLID; culture,8,0.75,0.7910262959935834,0.983648392722687,0.7013543505017417,0.7910262959935834,0.8580257221289497,0.9602349671757928,0.983648392722687,0.9938919693088464,0.1550166544513356,0.1180850713862406,0.1550166544513356,0.1868455070102627,0.5412650190573517,0.4123125908018303,0.5412650190573517,0.6524004615545298,0.0110568589780587,0.0075416542762863,0.0110568589780587,0.0156981832006082,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010705,legacy:CD010705:37,GenoType,Direct; SLID; culture,8,0.75,0.7910262959935834,0.983648392722687,0.7013543505017417,0.7910262959935834,0.8580257221289497,0.9602349671757928,0.983648392722687,0.9938919693088464,0.4137089513094844,0.3295976426714315,0.4137089513094844,0.4845901302957722,0.5730611597461553,0.45655189901268,0.5730611597461553,0.6712443160580689,0.0504291261344626,0.0348376083206072,0.0504291261344626,0.0704208239683782,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010705,legacy:CD010705:37,GenoType,Direct; SLID; culture,8,0.75,0.7910262959935834,0.983648392722687,0.7013543505017417,0.7910262959935834,0.8580257221289497,0.9602349671757928,0.983648392722687,0.9938919693088464,0.5400952921319173,0.4304282589372422,0.5400952921319173,0.6352788193670516,0.5400952921319173,0.4304282589372422,0.5400952921319173,0.6352788193670516,0.1752095161556227,0.1261646131503643,0.1752095161556227,0.2325534740854545,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010705,legacy:CD010705:56,GenoType,Direct; XDR; culture,6,0.3333333333333333,0.7338448982199329,0.978514963409723,0.611970755765839,0.7338448982199329,0.826864501419039,0.9561675323431116,0.978514963409723,0.9897510940222072,0.1305432214172993,0.0964364996739478,0.1305432214172993,0.163066575693169,0.4558121801707727,0.3367231993142397,0.4558121801707727,0.5693725845946985,0.0141349481880873,0.0092426133889024,0.0141349481880873,0.0204316085956316,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010705,legacy:CD010705:56,GenoType,Direct; XDR; culture,6,0.3333333333333333,0.7338448982199329,0.978514963409723,0.611970755765839,0.7338448982199329,0.826864501419039,0.9561675323431116,0.978514963409723,0.9897510940222072,0.3538865868081823,0.2657420196244587,0.3538865868081823,0.4347285808129627,0.490196446591259,0.3681003987882211,0.490196446591259,0.6021771197044085,0.0637612704405958,0.042431737654644,0.0637612704405958,0.0901434797195536,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010705,legacy:CD010705:56,GenoType,Direct; XDR; culture,6,0.3333333333333333,0.7338448982199329,0.978514963409723,0.611970755765839,0.7338448982199329,0.826864501419039,0.9561675323431116,0.978514963409723,0.9897510940222072,0.4605114407809296,0.3432913406039523,0.4605114407809296,0.5752342116367316,0.4605114407809296,0.3432913406039523,0.4605114407809296,0.5752342116367316,0.2140926279182576,0.1505612232476975,0.2140926279182576,0.2838202767649227,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010772,legacy:CD010772:1,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) for the diagnosis of dementia within a secondary care setting,IQCODE cut-off 3.3 or nearest,13,0.1538461538461538,0.8717609817864618,0.6176203396404829,0.8479520718471963,0.8717609817864618,0.8926060264362219,0.57477825596803,0.6176203396404829,0.6553508542248789,0.0354937280281567,0.0286924375739082,0.0354937280281567,0.0421141260633635,0.123931931350046,0.1001841565037693,0.123931931350046,0.1470480918772904,0.0108104210497375,0.0089989297573276,0.0108104210497375,0.012986397812294,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010772,legacy:CD010772:1,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) for the diagnosis of dementia within a secondary care setting,IQCODE cut-off 3.3 or nearest,13,0.1538461538461538,0.8717609817864618,0.6176203396404829,0.8479520718471963,0.8717609817864618,0.8926060264362219,0.57477825596803,0.6176203396404829,0.6553508542248789,0.1207392017454309,0.097741116514907,0.1207392017454309,0.1426620704253493,0.167245467520237,0.1353889912404046,0.167245467520237,0.1976125758724045,0.0493489394297683,0.0413495354730203,0.0493489394297683,0.0588208723652653,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010772,legacy:CD010772:1,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) for the diagnosis of dementia within a secondary care setting,IQCODE cut-off 3.3 or nearest,13,0.1538461538461538,0.8717609817864618,0.6176203396404829,0.8479520718471963,0.8717609817864618,0.8926060264362219,0.57477825596803,0.6176203396404829,0.6553508542248789,0.1970057631411234,0.1592605254898486,0.1970057631411234,0.2327627975437616,0.1970057631411234,0.1592605254898486,0.1970057631411234,0.2327627975437616,0.1719405119336,0.1471450085828204,0.1719405119336,0.1999923205542317,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010772,legacy:CD010772:7,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) for the diagnosis of dementia within a secondary care setting,IQCODE cut-off 3.6,9,0.0,0.8813440706547973,0.6423059123864931,0.8332390361467836,0.8813440706547973,0.91777520586628,0.5816378770299769,0.6423059123864931,0.6997506418769921,0.0407267692938209,0.0288552368073879,0.0407267692938209,0.0532843821111738,0.1422039176112177,0.1007525956209968,0.1422039176112177,0.1860507969349689,0.0096290111687992,0.00655346130295,0.0096290111687992,0.013759003339268,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010772,legacy:CD010772:7,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) for the diagnosis of dementia within a secondary care setting,IQCODE cut-off 3.6,9,0.0,0.8813440706547973,0.6423059123864931,0.8332390361467836,0.8813440706547973,0.91777520586628,0.5816378770299769,0.6423059123864931,0.6997506418769921,0.138181485996131,0.0979774511646391,0.138181485996131,0.1799172765020868,0.1914061621575907,0.1357163571531675,0.1914061621575907,0.2492177237265687,0.0441438229364484,0.0303822820280005,0.0441438229364484,0.0621486282929013,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD010772,legacy:CD010772:7,Informant Questionnaire on Cognitive Decline in the Elderly (IQCODE) for the diagnosis of dementia within a secondary care setting,IQCODE cut-off 3.6,9,0.0,0.8813440706547973,0.6423059123864931,0.8332390361467836,0.8813440706547973,0.91777520586628,0.5816378770299769,0.6423059123864931,0.6997506418769921,0.2253220205578674,0.158924401714187,0.2253220205578674,0.2925476982258237,0.2253220205578674,0.158924401714187,0.2253220205578674,0.2925476982258237,0.1559258079707642,0.1113774269214548,0.1559258079707642,0.2095287363822776,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011134,legacy:CD011134:2,Blood CEA levels for detecting recurrent colorectal cancer,CEA at 2.5µg/L,7,0.0,0.8003168045376511,0.77580658106934,0.734760173567054,0.8003168045376511,0.8550911190595705,0.6990974389317808,0.77580658106934,0.8372581710344843,0.0506609197911492,0.0319108069870119,0.0506609197911492,0.0711751084006136,0.1768905658122536,0.1114215992668244,0.1768905658122536,0.2485190803608863,0.0133575421537297,0.0095871358392184,0.0133575421537297,0.0183691526340775,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011134,legacy:CD011134:2,Blood CEA levels for detecting recurrent colorectal cancer,CEA at 2.5µg/L,7,0.0,0.8003168045376511,0.77580658106934,0.734760173567054,0.8003168045376511,0.8550911190595705,0.6990974389317808,0.77580658106934,0.8372581710344843,0.1661963538872205,0.1058225093809163,0.1661963538872205,0.2299250812621006,0.2302117829520834,0.1465831709976976,0.2302117829520834,0.3184875098924835,0.0604217523388003,0.0439585094702304,0.0604217523388003,0.0816304189050914,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011134,legacy:CD011134:2,Blood CEA levels for detecting recurrent colorectal cancer,CEA at 2.5µg/L,7,0.0,0.8003168045376511,0.77580658106934,0.734760173567054,0.8003168045376511,0.8550911190595705,0.6990974389317808,0.77580658106934,0.8372581710344843,0.2556299371254571,0.1638881134330521,0.2556299371254571,0.348945193793418,0.2556299371254571,0.1638881134330521,0.2556299371254571,0.348945193793418,0.2046001166128918,0.1553475036392247,0.2046001166128918,0.2622893154157343,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011134,legacy:CD011134:3,Blood CEA levels for detecting recurrent colorectal cancer,CEA at 5µg/L,23,0.0434782608695652,0.709507404475263,0.884978695590523,0.6648251944676006,0.709507404475263,0.7502685077280445,0.8567665249963866,0.884978695590523,0.9085074904871178,0.0637279530078361,0.0504051433395581,0.0637279530078361,0.0781142118835275,0.2225161665458406,0.175997482121118,0.2225161665458406,0.2727480510622211,0.0170116351656918,0.0144709581522385,0.0170116351656918,0.019796375249382,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011134,legacy:CD011134:3,Blood CEA levels for detecting recurrent colorectal cancer,CEA at 5µg/L,23,0.0434782608695652,0.709507404475263,0.884978695590523,0.6648251944676006,0.709507404475263,0.7502685077280445,0.8567665249963866,0.884978695590523,0.9085074904871178,0.1984623783521437,0.1591646660917958,0.1984623783521437,0.240028476617198,0.2749060186985915,0.2204716331432277,0.2749060186985915,0.3324825260535788,0.0759595325781277,0.0651989584739077,0.0759595325781277,0.0875345331678442,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011134,legacy:CD011134:3,Blood CEA levels for detecting recurrent colorectal cancer,CEA at 5µg/L,23,0.0434782608695652,0.709507404475263,0.884978695590523,0.6648251944676006,0.709507404475263,0.7502685077280445,0.8567665249963866,0.884978695590523,0.9085074904871178,0.2848410220020682,0.230603369660543,0.2848410220020682,0.3413819513033867,0.2848410220020682,0.230603369660543,0.2848410220020682,0.3413819513033867,0.2474496508601754,0.2181302404276795,0.2474496508601754,0.2773143785161371,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011134,legacy:CD011134:4,Blood CEA levels for detecting recurrent colorectal cancer,CEA at 10µg/L,7,0.1428571428571428,0.7261605253873742,0.9756785230366488,0.6635789912482488,0.7261605253873742,0.781171929784402,0.9385408512437958,0.9756785230366488,0.9905084035616828,0.1257504230698918,0.089596156595868,0.1257504230698918,0.1556403493583362,0.4390773712689205,0.312839066092425,0.4390773712689205,0.5434427478757067,0.0145850956140091,0.0116595963825269,0.0145850956140091,0.0179199523591431,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011134,legacy:CD011134:4,Blood CEA levels for detecting recurrent colorectal cancer,CEA at 10µg/L,7,0.1428571428571428,0.7261605253873742,0.9756785230366488,0.6635789912482488,0.7261605253873742,0.781171929784402,0.9385408512437958,0.9756785230366488,0.9905084035616828,0.342747404817169,0.2629438450718256,0.342747404817169,0.4072142632231318,0.4747666800121494,0.3642244247508486,0.4747666800121494,0.5640648509276631,0.0656865375485046,0.0530629841480136,0.0656865375485046,0.0797599212449833,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011134,legacy:CD011134:4,Blood CEA levels for detecting recurrent colorectal cancer,CEA at 10µg/L,7,0.1428571428571428,0.7261605253873742,0.9756785230366488,0.6635789912482488,0.7261605253873742,0.781171929784402,0.9385408512437958,0.9756785230366488,0.9905084035616828,0.4467072755556386,0.3542300508212831,0.4467072755556386,0.5256863223247433,0.4467072755556386,0.3542300508212831,0.4467072755556386,0.5256863223247433,0.2194929537264175,0.1831038297335291,0.2194929537264175,0.2574395986224964,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011420,legacy:CD011420:2,Lateral flow urine lipoarabinomannan assay for detecting active tuberculosis in HIV-positive adults,LF-LAM (grade 2) for TB diagnosis,5,0.0,0.372559351723836,0.9122629487808516,0.3360454474354019,0.372559351723836,0.4076169282070804,0.890918623996187,0.9122629487808516,0.9295533160282275,0.020117037190155,0.0145268978820846,0.020117037190155,0.0263838926482303,0.0702417979322668,0.0507229477169445,0.0702417979322668,0.0921235089713192,0.0349721764884674,0.0329561593318335,0.0349721764884674,0.0370047211378905,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011420,legacy:CD011420:2,Lateral flow urine lipoarabinomannan assay for detecting active tuberculosis in HIV-positive adults,LF-LAM (grade 2) for TB diagnosis,5,0.0,0.372559351723836,0.9122629487808516,0.3360454474354019,0.372559351723836,0.4076169282070804,0.890918623996187,0.9122629487808516,0.9295533160282275,0.0625842705961155,0.0458611815252789,0.0625842705961155,0.0809672667937264,0.0866904488678753,0.0635259686526458,0.0866904488678753,0.1121541984127369,0.1468580430667092,0.1393233921610176,0.1468580430667092,0.1543531878361803,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011420,legacy:CD011420:2,Lateral flow urine lipoarabinomannan assay for detecting active tuberculosis in HIV-positive adults,LF-LAM (grade 2) for TB diagnosis,5,0.0,0.372559351723836,0.9122629487808516,0.3360454474354019,0.372559351723836,0.4076169282070804,0.890918623996187,0.9122629487808516,0.9295533160282275,0.0871914137984604,0.0649067409343477,0.0871914137984604,0.1110464237086238,0.0871914137984604,0.0649067409343477,0.0871914137984604,0.1110464237086238,0.4077764277162152,0.3930220662511638,0.4077764277162152,0.4220011040491769,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:12,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and pLDH (pan-specific),23,0.2608695652173913,0.7593221199955011,0.9863046169654252,0.7310107935155769,0.7593221199955011,0.7865025347244564,0.982000188043024,0.9863046169654252,0.9897395308368504,0.1515293592391575,0.1408284274647356,0.1515293592391575,0.162158104312687,0.5290885795892251,0.4917245940141642,0.5290885795892251,0.5662005139497084,0.0126769281847825,0.0112617167056905,0.0126769281847825,0.0141453105012006,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:12,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and pLDH (pan-specific),23,0.2608695652173913,0.7593221199955011,0.9863046169654252,0.7310107935155769,0.7593221199955011,0.7865025347244564,0.982000188043024,0.9863046169654252,0.9897395308368504,0.3983093042335106,0.3738106462335375,0.3983093042335106,0.4230289423962694,0.5517298842562101,0.5177948453327069,0.5517298842562101,0.5859710203718722,0.0574827655372507,0.0513256004560175,0.0574827655372507,0.0638056591111383,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:12,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,HRP-2 (P. falciparum specific) and pLDH (pan-specific),23,0.2608695652173913,0.7593221199955011,0.9863046169654252,0.7310107935155769,0.7593221199955011,0.7865025347244564,0.982000188043024,0.9863046169654252,0.9897395308368504,0.5123425324807023,0.4792529192826802,0.5123425324807023,0.5458565435709138,0.5123425324807023,0.4792529192826802,0.5123425324807023,0.5458565435709138,0.1961118991817764,0.1779086040320699,0.1961118991817764,0.214217726341674,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:16,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,pLDH (P. falciparum specific) and pLDH (pan-specific),10,0.3,0.8631550229676508,0.9833489010726076,0.8349122860779535,0.8631550229676508,0.8867009248086265,0.9740639872744044,0.9833489010726076,0.9894948260864482,0.1783240291355494,0.1620402665075717,0.1783240291355494,0.1934561867879009,0.6226463819004533,0.565789064727964,0.6226463819004533,0.6754826892576743,0.0072742849491517,0.0060385925204516,0.0072742849491517,0.0087501122217666,0.05,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:16,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,pLDH (P. falciparum specific) and pLDH (pan-specific),10,0.3,0.8631550229676508,0.9833489010726076,0.8349122860779535,0.8631550229676508,0.8867009248086265,0.9740639872744044,0.9833489010726076,0.9894948260864482,0.4793173818948231,0.4448491724797318,0.4793173818948231,0.5104886301944936,0.6639406130462451,0.6161959558439664,0.6639406130462451,0.7071183872877836,0.0336353298569481,0.0280481714281634,0.0336353298569481,0.0402425572050089,0.2,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:16,Rapid diagnostic tests for diagnosing uncomplicated non-falciparum or ,pLDH (P. falciparum specific) and pLDH (pan-specific),10,0.3,0.8631550229676508,0.9833489010726076,0.8349122860779535,0.8631550229676508,0.8867009248086265,0.9740639872744044,0.9833489010726076,0.9894948260864482,0.6399195364963821,0.5935746802203198,0.6399195364963821,0.6816913757154395,0.6399195364963821,0.5935746802203198,0.6399195364963821,0.6816913757154395,0.1222096352479503,0.1034849913690482,0.1222096352479503,0.1436301010879442,0.5,descriptive local-Gaussian sensitivity range; not canonical uncertainty,0.42.0,regularized GH9 primary prior,numerical sensitivity,quadrature,False,locked released propagated median for each reported quantity,True
