source,source_version,review_id,review_title,group_id,group_number,test_name,analysis_scope,study_rows,unique_studies,paired_studies,eligibility,primary_atlas,published_studies,published_sensitivity,published_sensitivity_low,published_sensitivity_high,published_specificity,published_specificity_low,published_specificity_high,model_status,source_file,source_sheet,source_url,source_sha256,source_license,source_license_url,selection_status,duplicate_of_group_id,source_route,model,model_converged,sensitivity,specificity,lr_positive,lr_negative,information_bits_at_20_percent,diagnostic_entropy_reduction_at_20_percent,negative_posterior_at_20_percent,published_sensitivity_difference,published_specificity_difference,mean_logit_sensitivity_variance,mean_logit_specificity_variance,mean_logit_covariance,between_logit_sensitivity_variance,between_logit_specificity_variance,between_logit_covariance,between_logit_correlation,reml_objective,optimizer_iterations,optimizer_max_abs_gradient,optimizer_projected_kkt_gradient_log_l00,optimizer_projected_kkt_gradient_l10,optimizer_projected_kkt_gradient_log_l11,optimizer_projected_kkt_gradient_max_abs,optimizer_parameter_log_l00,optimizer_parameter_l10,optimizer_parameter_log_l11,optimizer_tied_solution_log_l00_at_lower_bound,optimizer_tied_solution_log_l11_at_lower_bound,optimizer_selected_log_l00_at_lower_bound,optimizer_selected_log_l11_at_lower_bound,optimizer_hard_bound_atol,optimizer_multistart_count,optimizer_valid_start_count,optimizer_selected_start,optimizer_selected_start_order,optimizer_minimum_recomputed_objective,optimizer_selected_objective_delta_from_minimum,optimizer_objective_tie_tolerance,optimizer_objective_gap_to_second_best,optimizer_objective_gap_to_next_distinct_basin,optimizer_valid_objective_range,optimizer_valid_sensitivity_range,optimizer_valid_specificity_range,optimizer_alternative_rounded_claim_changed_across_starts,optimizer_empirical_start_valid,optimizer_empirical_to_selected_objective_delta,optimizer_empirical_to_selected_sensitivity_delta,optimizer_empirical_to_selected_specificity_delta,optimizer_rounded_claim_changed_from_empirical,optimizer_material_objective_path_dependence,optimizer_material_central_path_dependence,optimizer_material_path_dependence,optimizer_path_dependence_class,continuity_correction_rule,study_positive_fraction_low,study_positive_fraction_median,study_positive_fraction_high,zero_cell_study_fraction,pooled_mean_sensitivity_low,pooled_mean_sensitivity_median,pooled_mean_sensitivity_high,pooled_mean_specificity_low,pooled_mean_specificity_median,pooled_mean_specificity_high,predictive_sensitivity_low,predictive_sensitivity_median,predictive_sensitivity_high,predictive_specificity_low,predictive_specificity_median,predictive_specificity_high,pooled_mean_der_at_20_percent_low,pooled_mean_der_at_20_percent_median,pooled_mean_der_at_20_percent_high,predictive_der_at_20_percent_low,predictive_der_at_20_percent_median,predictive_der_at_20_percent_high,pooled_mean_information_bits_at_20_percent_low,pooled_mean_information_bits_at_20_percent_median,pooled_mean_information_bits_at_20_percent_high,predictive_information_bits_at_20_percent_low,predictive_information_bits_at_20_percent_median,predictive_information_bits_at_20_percent_high,pooled_mean_positive_information_bits_at_20_percent_low,pooled_mean_positive_information_bits_at_20_percent_median,pooled_mean_positive_information_bits_at_20_percent_high,predictive_positive_information_bits_at_20_percent_low,predictive_positive_information_bits_at_20_percent_median,predictive_positive_information_bits_at_20_percent_high,pooled_mean_negative_information_bits_at_20_percent_low,pooled_mean_negative_information_bits_at_20_percent_median,pooled_mean_negative_information_bits_at_20_percent_high,predictive_negative_information_bits_at_20_percent_low,predictive_negative_information_bits_at_20_percent_median,predictive_negative_information_bits_at_20_percent_high,pooled_mean_negative_at_20_percent_low,pooled_mean_negative_at_20_percent_median,pooled_mean_negative_at_20_percent_high,predictive_negative_at_20_percent_low,predictive_negative_at_20_percent_median,predictive_negative_at_20_percent_high,analysis_version,analysis_row_rule,mean_logit_sensitivity,mean_logit_specificity
PMC Open Access,d41e7aaf504bcc9bc30ad5b472fe093d1de7c792d158cb2315bac6a41d09551b,PMC:PMC8849447,Diagnostic accuracy of serological tests for the diagnosis of Chikungunya virus infection: A systematic review and meta-analysis,pmc open access:PMC8849447:pntd.0010152.t001:table-1-characteristics-of-the-studies-on-antigen-detection-tests-included-in-th:1:overall,1,Overall structured 2 x 2 data,external_main,7,7,7,eligible,True,,,,,,,,converged,PMC8849447.xml,Table 1 Characteristics of the studies on antigen detection tests included in the meta-analysis.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8849447/,d41e7aaf504bcc9bc30ad5b472fe093d1de7c792d158cb2315bac6a41d09551b,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.8315236172791636,0.932317263655903,12.285608741521942,0.18070713617399797,0.3443757352098463,0.47702220989692473,0.043224060018557844,,,0.20809260668230514,0.15404259097633513,0.07904181487807749,1.3177576629197267,0.5682768182753859,0.5459549125293606,0.6308978288616346,9.256305208320537,9,0.0,0.0,0.0,0.0,0.0,0.13796577594534173,0.47559688663183436,-0.536348865573692,False,False,False,False,1e-06,7,7,empirical,0,9.256305208320537,0.0,9.256305208320537e-08,0.0,0.586283965112484,0.586283965112484,0.0007532034072879057,0.00913097794856177,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,universal,0.4020618556701031,0.6333333333333333,0.8515625,0.2857142857142857,0.6687161344076806,0.8315236172791636,0.9234762687995626,0.8645480902383967,0.932317263655903,0.9674565307392847,0.30479072899670323,0.8315236172791636,0.9823205676630982,0.7225369633852793,0.932317263655903,0.9864617186379376,0.2523329068428499,0.4727662287438016,0.660416133181284,0.014626609386667738,0.46167332133469996,0.8389176140185256,0.1821662147144489,0.34130322284409564,0.4767729608604429,0.01055936024917865,0.333294941331481,0.6056381948558457,0.12135881097057322,0.2238364897141045,0.31093963124885177,0.007607925502097443,0.21662668680683694,0.3866166608030208,0.05811761484285023,0.11701760179287929,0.1718938301696004,0.002685614937764209,0.11480754393598551,0.22540039406054382,0.019734744622581648,0.04363770687136881,0.08379025064518543,0.004699941143382055,0.044273784627417205,0.17890950568451483,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,1.596464123377029,2.6228420233098926
PMC Open Access,c85756f6476ebc253aebcba5fa207f4bd76c8d5530ebee54c59a8255e48344a0,PMC:PMC8898453,Diagnostic accuracy of the visceral adiposity index in patients with metabolic-associated fatty liver disease: a meta-analysis,pmc open access:PMC8898453:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,1,Overall structured 2 x 2 data,external_main,9,9,9,eligible,True,,,,,,,,converged,PMC8898453.xml,Table 1 Basic characteristics of included studies,https://pmc.ncbi.nlm.nih.gov/articles/PMC8898453/,c85756f6476ebc253aebcba5fa207f4bd76c8d5530ebee54c59a8255e48344a0,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.7540658902127871,0.6663015077615908,2.2597221975880206,0.369103336736273,0.08451922653263641,0.1170743002401415,0.08448034030982517,,,0.019415609704192427,0.058283384433852586,-0.013051269270759983,0.12560222070839372,0.4814045984995566,-0.11607194702660693,-0.47203423023866925,0.2894566089817614,8,8.881784201676231e-08,0.0,0.0,8.881784201676231e-08,8.881784201676231e-08,-1.0373176721525146,-0.3275130507769325,-0.4915628772163823,False,False,False,False,1e-06,7,7,empirical,0,0.28945660898175873,2.6645352591003757e-15,1e-08,2.6645352591003757e-15,18.82228800695386,18.82228800695386,0.05750722872569969,0.0037293025268415603,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,universal,0.18556701030927836,0.38019188729657516,0.7438271604938271,0.0,0.7000035780121795,0.754065890212787,0.8011531660431519,0.5543669190948022,0.6663015077615908,0.7621816885037015,0.5924343791182902,0.754065890212787,0.8660868845220523,0.3211802958713637,0.6663015077615908,0.8939142151044852,0.06670519797282293,0.11654284590019168,0.17675475269661228,0.00923533043351141,0.11506175218810757,0.2947037411648664,0.0481563564916044,0.08413555471347682,0.12760422187655215,0.006667244505520171,0.08306631155156229,0.21275491041533034,0.020823743872135366,0.041697387814635264,0.07070083076064723,0.0019446205839162424,0.041130074905532915,0.13758955049666138,0.02664416815715554,0.04223965087807305,0.058806758098022306,0.00452092306045207,0.040107904164073276,0.08434376164131599,0.07015574659162749,0.08478766926816753,0.10236547514933868,0.05233920625245884,0.08760468368029896,0.15024645441352133,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,1.1204160980783346,0.6915044150204108
PMC Open Access,1174277b25b74849e7edef279a6b1712be6c2348e4a2eb34ac961e25120ce539,PMC:PMC8958078,Pleural Fluid Soluble Interleukin-2 Receptor as a Biomarker for the Diagnosis of Tuberculosis Pleural Effusion: A Systematic Review and Meta-Analysis,pmc open access:PMC8958078:tab3:table-3-diagnostic-accuracy-of-sil-2r-in-eligible-studies:1:overall,1,Overall structured 2 x 2 data,external_main,9,9,9,eligible,True,,,,,,,,converged,PMC8958078.xml,Table 3 Diagnostic accuracy of sIL-2R in eligible studies.,https://pmc.ncbi.nlm.nih.gov/articles/PMC8958078/,1174277b25b74849e7edef279a6b1712be6c2348e4a2eb34ac961e25120ce539,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.7932366593827989,0.8820085583516238,6.722832167325381,0.23442328156499853,0.2501639498741468,0.3465219758668323,0.05536132454815857,,,0.024663009270735763,0.27085940797454,-0.016343326630251155,0.010157089889867717,1.99692879548368,-0.14241834035956782,-0.9999999603455975,8.189210610255198,33,5.329070550588023e-06,1.7763568501960078e-07,5.329070550588023e-06,0.0,5.329070550588023e-06,-2.294791653011404,-1.4131272543934768,-7.829153148432663,False,False,False,False,1e-06,7,7,empirical,0,8.189210610255198,0.0,8.189210610255199e-08,1.0334176181459043e-08,0.2028958599926547,0.2028958599926547,0.003830009780597221,0.0006995430056694341,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,universal,0.17424242424242425,0.2631578947368421,0.5925925925925926,0.2222222222222222,0.7382214591856077,0.7932366593827989,0.8392082088514515,0.7293925800488568,0.8820085583516238,0.9539830616208101,0.72687295257753,0.7932366593827989,0.8468724510061398,0.28090946384298915,0.8820085583516238,0.9930575520441821,0.18663500335906041,0.34364972294524077,0.48547342364763274,0.011579058563758782,0.35033734756125523,0.5935115853128035,0.13473705241430295,0.24809038979442755,0.35047690385238084,0.008359247689523576,0.2529183738927887,0.42847268807845046,0.06983433268019651,0.15626970066734264,0.2428514316101745,0.001859757688117272,0.16009589965524745,0.32085108868727885,0.06293076184053083,0.09098455458109882,0.11410503133540158,0.006385463625852516,0.08942159488065171,0.11726273637437326,0.04396485729331087,0.05616125772528756,0.07140510060842503,0.044755305980520826,0.0583784320788916,0.13469942302657487,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,1.3445467554738944,2.011589665874465
PMC Open Access,5f221be893f8758ff3fdb430e3696cce8bd3efd13fa99c3f6324f5274348b02a,PMC:PMC8964149,Diagnostic performance of VEGF-D for lymphangioleiomyomatosis: a meta-analysis,pmc open access:PMC8964149:t1:table-1-characteristics-of-the-included-studies-on-vegf-d-levels-in-relation-to-:1:overall,1,Overall structured 2 x 2 data,external_main,10,10,10,eligible,True,,,,,,,,converged,PMC8964149.xml,Table 1 Characteristics of the included studies on VEGF-D levels in relation to the diagnosis of lymphangioleiomyomatosis. a,https://pmc.ncbi.nlm.nih.gov/articles/PMC8964149/,5f221be893f8758ff3fdb430e3696cce8bd3efd13fa99c3f6324f5274348b02a,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.8039921271544231,0.9524234651387957,16.898921485138022,0.20579907994708302,0.3560578755808428,0.4932040712952114,0.04893221859510996,,,0.09159168461127472,0.08844377039912804,-0.017656786532638438,0.7154155268672204,0.14912482459894144,-0.173851967719291,-0.5322619942859077,9.672081868083515,11,1.7763568403352462e-07,1.7763568403352462e-07,0.0,0.0,1.7763568403352462e-07,-0.16744587431824692,-0.20554192982412206,-1.118036730096489,False,False,False,False,1e-06,7,7,zero_zero_zero,2,9.672081868083515,0.0,9.672081868083515e-08,0.0,0.09321209145484843,0.09321209145484843,0.0002776719339049327,0.002719004988955054,True,True,3.552713678800501e-15,3.1501956598845027e-10,2.0135637601725875e-10,False,False,False,False,numerically_equivalent,universal,0.38666666666666666,0.56998556998557,0.726027397260274,0.4,0.6938687384117557,0.8039921271544231,0.8812792519160738,0.9178725803266774,0.9524234651387957,0.9728685001524467,0.41355917280198734,0.8039921271544231,0.9597723081612202,0.8850720717024227,0.9524234651387957,0.9811456321495672,0.37280996875096445,0.4897995244692047,0.5945799417890661,0.1806341791392311,0.4813733011089325,0.6913920187907319,0.26914199049540083,0.353600037576789,0.42924396463401937,0.13040488881752765,0.34751691019921227,0.49913532294592045,0.18867240203540386,0.24334639571087363,0.2910872202185602,0.10773825296936816,0.23419091620091148,0.31894142331434655,0.07314222694109138,0.11014015792762816,0.14588481357607014,0.020587349728290585,0.11002879725768286,0.19470934014240227,0.030293665164466077,0.04902434189526445,0.07433529536853604,0.010330885405709228,0.048811869504874844,0.13174467659797331,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,1.4114346510312394,2.9966700776227957
PMC Open Access,7fee5d691ba8ed83b9d54ca0e97eb8209fa01c681755d4926900bfd79910998e,PMC:PMC9021380,Radiomics for the Preoperative Evaluation of Microvascular Invasion in Hepatocellular Carcinoma: A Meta-Analysis,pmc open access:PMC9021380:T1:table-1-basic-characteristics-and-details-of-the-22-included-studies:1:overall,1,Overall structured 2 x 2 data,external_main,22,22,22,eligible,True,,,,,,,,converged,PMC9021380.xml,Table 1 Basic characteristics and details of the 22 included studies.,https://pmc.ncbi.nlm.nih.gov/articles/PMC9021380/,7fee5d691ba8ed83b9d54ca0e97eb8209fa01c681755d4926900bfd79910998e,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.824857979546585,0.8092347717130984,4.323943031725043,0.21642918294606953,0.20541222629124983,0.28453280561590966,0.05132996987627522,,,0.010512814885838846,0.02079270756906987,0.0021755391714763936,0.10938269349256369,0.32601348898913685,0.04412939315206722,0.23368770513555112,4.791103299909242,12,3.5527137003920156e-07,3.5527137003920156e-07,3.5527136806704924e-07,-3.55271366094897e-07,3.5527137003920156e-07,-1.1064512981373482,0.13343004992958174,-0.5884870998430322,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,4.791103299909224,1.7763568394002505e-14,4.7911032999092244e-08,1.0658141036401503e-14,2.524413004483357,2.524413004483357,0.002474914477926138,0.0013360371413397854,True,True,2.842170943040401e-14,4.2204328920547596e-10,1.0082290557988927e-10,False,False,False,False,numerically_equivalent,universal,0.25280898876404495,0.4301449275362319,0.6611842105263158,0.09090909090909091,0.7939096454383764,0.824857979546585,0.8520250719773407,0.7617730896488706,0.8092347717130985,0.8491136381539981,0.7049450533146757,0.824857979546585,0.9027595804205352,0.5721963354776127,0.8092347717130985,0.930814798056845,0.22670578661880428,0.2841215402467465,0.3428040218326301,0.08184476269491701,0.28177538244045325,0.5086859723907897,0.16366527663365424,0.20511532226679674,0.24747985440135636,0.059086033608849696,0.20342156503139436,0.3672346949440082,0.08771085133135618,0.11471740507952233,0.14376971877337572,0.025847881866354512,0.11355517803605264,0.23281148106559826,0.07486938572766072,0.09026414040385436,0.10537168143852937,0.031479250953533364,0.08899978609169804,0.1415221214583722,0.043135836042725396,0.05142396051156467,0.06093728143774372,0.02786474882375343,0.05207629929461559,0.09661903853157358,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,1.5496140352650705,1.4450455741279822
PMC Open Access,634aeb94b3abc55cfd4bdee4c004c7ca3da1217d8e23f506eeca2f70c94a4152,PMC:PMC9059364,The diagnostic value of serum miR-21 in patients with ovarian cancer: a systematic review and meta-analysis,pmc open access:PMC9059364:Tab1:table-1-the-main-characteristics-of-the-included-studies-in-the-meta-analysis:1:overall,1,Overall structured 2 x 2 data,external_main,6,6,6,eligible,True,,,,,,,,converged,PMC9059364.xml,Table 1 The main characteristics of the included studies in the meta-analysis,https://pmc.ncbi.nlm.nih.gov/articles/PMC9059364/,634aeb94b3abc55cfd4bdee4c004c7ca3da1217d8e23f506eeca2f70c94a4152,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.7935132247829862,0.8112787941185245,4.204685006524093,0.25452011899481114,0.18682967158367467,0.25879263171330724,0.05982346113689199,,,0.029556867850928974,0.04638600621591892,-0.010686317925964164,0.0907862695050275,0.18453865529664515,-0.06164001257655513,-0.4762214547744836,1.5452688931073881,11,8.881784201676231e-08,0.0,8.881784201676231e-08,-8.881784152372424e-08,8.881784201676231e-08,-1.199623610857151,-0.2045750345584418,-0.9735484396083403,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,1.5452688931073872,8.881784197001252e-16,1.545268893107387e-08,8.881784197001252e-16,0.10159116578788918,0.10159116578788918,0.002869493686976421,0.0009457042834756235,True,True,3.2862601528904634e-14,2.433449219907402e-09,8.719672761614561e-10,False,False,False,False,numerically_equivalent,universal,0.32786885245901637,0.5227272727272727,0.6666666666666666,0.0,0.7328781742272503,0.7935132247829862,0.8433268769346021,0.738119113248894,0.8112787941185245,0.8676646923940203,0.6606769454812541,0.7935132247829862,0.8835159827485318,0.6263260995987472,0.8112787941185245,0.9168421113134746,0.1902901457481594,0.25786592881364667,0.32927581954063057,0.12638130818485377,0.2540928437573856,0.3926879438491896,0.1373758023958072,0.18616065872479615,0.23771346509344232,0.09123821704726409,0.1834367626182816,0.283492459188281,0.07384442328935195,0.10695255653619273,0.14405336738769386,0.04241256149129592,0.10535329999050173,0.18098452974741872,0.05998944934832716,0.07882727310871593,0.09831836100781592,0.04238248277584707,0.07716283360107698,0.11319455395453568,0.0468036709079105,0.05993598465175931,0.07536858546851098,0.03690950851348269,0.06047666220580153,0.09233586965499671,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,1.3462338384031025,1.458340936038313
PMC Open Access,877e700078ff051ac6da0bde468429b4d111c104800730d8c538f777a3a8c74e,PMC:PMC9060111,Diagnostic value of computed tomography‐based pulmonary artery to aorta ratio measurement in chronic obstructive pulmonary disease with pulmonary hypertension: A systematic review and meta‐analysis,pmc open access:PMC9060111:crj13485-tbl-0001:table-1-clinical-characteristics-of-included-studies:1:overall,1,Overall structured 2 x 2 data,external_main,9,9,9,eligible,True,,,,,,,,converged,PMC9060111.xml,TABLE 1 Clinical characteristics of included studies,https://pmc.ncbi.nlm.nih.gov/articles/PMC9060111/,877e700078ff051ac6da0bde468429b4d111c104800730d8c538f777a3a8c74e,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.6842785731463059,0.8300113861576897,4.025437690674246,0.3803820430888785,0.13944319266474176,0.19315385237431182,0.08683764095166631,,,0.048459838759716864,0.05590121500989019,0.015768837313584635,0.3274302166208399,0.34586572310664454,0.1384516570157776,0.41141963858742675,4.519991612753106,39,0.0,0.0,0.0,0.0,0.0,-0.5582401628158633,0.2419573281608138,-0.6235752188292385,False,False,False,False,1e-06,7,7,lower_zero_lower,4,4.519991612753103,3.552713678800501e-15,4.519991612753103e-08,0.0,4.694209780325053,4.694209780325053,0.0015813600062359878,0.0005377783931350688,True,True,1.6342482922482304e-13,2.420797895474891e-09,4.47699177730243e-09,False,False,False,False,numerically_equivalent,universal,0.25339366515837103,0.4673913043478261,0.6838235294117647,0.0,0.5846875072354271,0.6842785731463059,0.7694065650625589,0.7544160377782052,0.8300113861576897,0.8858577418747642,0.39456899482725927,0.6842785731463059,0.8781638704289346,0.5850120751205867,0.8300113861576897,0.944172002144736,0.09906351013829572,0.1916964483008575,0.29997221126828144,0.005203797023026598,0.1884961381530755,0.4974912105388141,0.07151673114699474,0.1383910517185118,0.2165583670000598,0.0037567672710141194,0.13608065791047486,0.3591528818474938,0.044581730851866175,0.08793524708250175,0.1400541598468913,0.0022127635139851413,0.0858392150920637,0.23372802716481192,0.026204690020656056,0.05049462077691194,0.07893292545517659,0.0014575157723733423,0.04888536874209151,0.13253391785574464,0.06360209626494233,0.0869823322787984,0.11516103741512312,0.03311615451497663,0.08830377076256027,0.18203640501132973,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,0.7735048411978105,1.5857079615498246
PMC Open Access,2e7daa55b38a59aaa83a4c71da3c9f633efbffb78d34a4f5beb96ea167bceb6a,PMC:PMC9073804,Comparison of magnetic resonance imaging and computed tomography in the diagnosis of acute pancreatitis: a systematic review and meta-analysis of diagnostic test accuracy studies,pmc open access:PMC9073804:t2:table-2-summary-of-results-of-mri-and-ct:1:overall,1,Overall structured 2 x 2 data,external_main,9,9,9,eligible,True,,,,,,,,converged,PMC9073804.xml,Table 2 Summary of results of MRI and CT,https://pmc.ncbi.nlm.nih.gov/articles/PMC9073804/,2e7daa55b38a59aaa83a4c71da3c9f633efbffb78d34a4f5beb96ea167bceb6a,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.8972147220581294,0.7033710012032922,3.024703335472025,0.1461323793076921,0.18264983358800768,0.2530028057939833,0.035245468773983726,,,0.10747122378427298,0.22467034797481503,0.05314659556396032,0.6027775227047907,1.6070352351708945,0.4697784513699898,0.47731146667117935,12.23262891580513,7,1.7763568403352462e-07,0.0,1.776356830474485e-07,-1.7763568403352462e-07,1.7763568403352462e-07,-0.2531035505361725,0.6050824647063784,0.10792267045384851,False,False,False,False,1e-06,7,7,empirical,0,12.23262891580513,0.0,1.223262891580513e-07,0.0,2.7134253599076903,2.7134253599076903,0.006740509832383834,0.0004909981511351802,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,universal,0.46153846153846156,0.6285714285714286,0.8089887640449438,0.1111111111111111,0.8211446536656595,0.8972147220581294,0.9431701095575524,0.48360364456891936,0.7033710012032921,0.8572229287493466,0.6259471389848738,0.8972147220581294,0.9785098751933715,0.14316799841898434,0.7033710012032921,0.9711403817767063,0.08842861323591163,0.25202316044424855,0.4537878466630223,0.0009657215522661054,0.24124753468849205,0.749902252551186,0.06383910028693307,0.1819426000870084,0.3276021956244742,0.0006971815204191358,0.17416337311393593,0.5413755045360193,0.02181881971952799,0.08194894198866132,0.1775181603688721,0.00015135779533962296,0.07682963173133184,0.34009385922732915,0.04107746735349191,0.0997438597981915,0.15282532046790007,0.0005291748616216473,0.09381643682159288,0.20937874955209754,0.017822128299490658,0.03556831535769105,0.07259490773169625,0.00626947048067811,0.03781651113463211,0.29702324403193064,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,2.166653079320438,0.8634022969326485
PMC Open Access,25d876b2aaa19e65e0202af38cd58b81b4666a3d0f9b0e53b837082699967372,PMC:PMC9086695,Evaluation of CRISPR-Based Assays for Rapid Detection of SARS-CoV-2: A Systematic Review and Meta-Analysis,pmc open access:PMC9086695:T1:table-1-characteristics-of-included-studies-about-crispr-detection-of-sars-cov-2:1:overall,1,Overall structured 2 x 2 data,external_main,38,38,38,eligible,True,,,,,,,,converged,PMC9086695.xml,Table 1 Characteristics of Included Studies about CRISPR Detection of SARS-CoV-2,https://pmc.ncbi.nlm.nih.gov/articles/PMC9086695/,25d876b2aaa19e65e0202af38cd58b81b4666a3d0f9b0e53b837082699967372,CC BY-NC 4.0,https://creativecommons.org/licenses/by-nc/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.9261911170236843,0.9697769328486264,30.64517285372841,0.07610913445786881,0.5079629153198766,0.7036198188119146,0.018672006059521632,,,0.013845441450358197,0.05165159502714146,-0.001958400675185529,0.06974048335369734,0.776289117851187,-0.05804692883352975,-0.24947384536654535,43.06854933834505,24,0.0,0.0,0.0,0.0,0.0,-1.3314871534814374,-0.21980459666358018,-0.1587442467736048,False,False,False,False,1e-06,7,7,minus1_minus2_minus1,6,43.068549338344894,1.5631940186722204e-13,4.3068549338344897e-07,7.105427357601002e-14,0.2761118039953345,0.496636036110381,0.0059369179666413086,0.00011175293729936975,True,True,-7.105427357601002e-14,2.451150726834328e-09,3.571570816873759e-10,False,False,False,False,numerically_equivalent,universal,0.1111111111111111,0.4819976771196283,0.8,0.8157894736842105,0.9087924539691649,0.9261911170236843,0.9404881679466053,0.9536033197792878,0.9697769328486264,0.9804282333507222,0.8768520509081777,0.9261911170236843,0.9567378463610141,0.8435740500306403,0.9697769328486264,0.9947895050664691,0.6494893598368936,0.7029275743257414,0.7483797422424038,0.4422527850489257,0.696262265240199,0.8192286493967772,0.46888461619666116,0.5074631645767773,0.5402763615693539,0.31927471056900103,0.5026512906868161,0.5914241781361622,0.2970403991082795,0.3295273076866676,0.35617363134073515,0.1707536183127586,0.327322894033667,0.4009187493127338,0.16640128618883873,0.1779996060615197,0.18843092739635342,0.14113048275718967,0.1754897041473665,0.20022246549107856,0.015149861421237748,0.01867833418659025,0.022946869717447256,0.011314369282706875,0.018893407613871767,0.031036631348639394,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,2.5296015133292977,3.4684606331321763
PMC Open Access,08d750eb2fdf722e76b494b2d0252f86e1c8cd869d59b461ce0150322cf8f886,PMC:PMC9091039,"Diagnostic value of combined detection of CA72-4, CA19-9, and carcinoembryonic antigen comparing to CA72-4 alone in gastric cancer: a systematic review and meta-analysis",pmc open access:PMC9091039:t2:table-2-summary-of-results-of-ca72-4-ca19-9-and-cea-diagnosis:1:overall,1,Overall structured 2 x 2 data,external_main,9,9,9,eligible,True,,,,,,,,converged,PMC9091039.xml,"Table 2 Summary of results of CA72-4, CA19-9, and CEA diagnosis",https://pmc.ncbi.nlm.nih.gov/articles/PMC9091039/,08d750eb2fdf722e76b494b2d0252f86e1c8cd869d59b461ce0150322cf8f886,CC BY-NC-ND 4.0,https://creativecommons.org/licenses/by-nc-nd/4.0/,canonical,,PMC,continuity-corrected bivariate REML,True,0.650136629158602,0.8868462723435282,5.745605050965527,0.39450283747246234,0.16689718314910168,0.23118255728105658,0.08977189276304215,,,0.08713495710162542,0.09043755830407749,-0.0020910395860165,0.7093992059228398,0.6341152996173199,-0.01862603517155734,-0.027770963894805795,8.302292977368904,8,0.0,0.0,0.0,0.0,0.0,-0.1716684280038597,-0.022114395363944408,-0.22814800223407566,False,False,False,False,1e-06,7,7,empirical,0,8.302292977368902,1.7763568394002505e-15,8.302292977368902e-08,0.0,73.891136325537,73.891136325537,0.01790745183484943,3.1401318764223696e-05,True,True,0.0,0.0,0.0,False,False,False,False,numerically_equivalent,universal,0.4416961130742049,0.5,0.7731481481481481,0.0,0.510269879315822,0.650136629158602,0.7682034153220512,0.8129825239566955,0.8868462723435282,0.9339086734733046,0.2442342304493254,0.650136629158602,0.9144235262194449,0.5964246857265593,0.8868462723435282,0.9765065277335201,0.11886881253103132,0.2288289275588709,0.3579044028686577,0.0050273614668978174,0.21464332786329052,0.577976571494357,0.08581473537205046,0.1651980317276939,0.25838124371476906,0.003629393486107677,0.15495704876462882,0.41725752514845055,0.059290764726302334,0.11431936602524598,0.17705209232593194,0.002432327989721082,0.10439019564220624,0.2783916149004245,0.02434719064532132,0.05067346537545046,0.08545788387255047,0.0009500556976261249,0.04723687921610843,0.15311609602148438,0.06135176612424192,0.09002425090788463,0.12214515144085196,0.0232044111884829,0.09265676226904923,0.1884659087022893,0.42.0,manifest source_sheet where recorded; otherwise all group-matched rows,0.6196398302615124,2.0589243394722296
