source,review_id,group_id,sensitivity,specificity,information_bits_at_20_percent,diagnostic_entropy_reduction_at_20_percent,zero_cell_study_fraction,pooled_sensitivity_median,pooled_specificity_median,information_bits_at_20_percent_median,relative_information_at_20_percent_median,canonical_reml_plugin_information_bits_at_20_percent,direct_binomial_plugin_information_bits_at_20_percent,absolute_like_for_like_plugin_information_bits_at_20_percent_difference,absolute_sensitivity_difference,absolute_specificity_difference,absolute_information_bits_at_20_percent_difference,absolute_relative_information_at_20_percent_percentage_points_difference
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:12,0.7476781610703783,0.9818391154149432,0.37616836197608094,0.5210607048542307,0.2608695652173913,0.7614825880346741,0.9857408252451808,0.3981288534653485,0.5514799275507708,0.37616836197608094,0.39829513199662137,0.02212677002054042,0.013804426964295735,0.003901709830237632,0.021960491489267542,3.041922269654007
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:16,0.8719117982208501,0.9781999530141198,0.4736888009983173,0.6561440181549159,0.3,0.8783609806284283,0.9823696640167332,0.4915982378863174,0.6809518030504386,0.4736888009983173,0.4918565096626277,0.01816770866431039,0.006449182407578191,0.00416971100261343,0.01790943688800012,2.480778489552271
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:22,0.7995338198398767,0.9831469741165354,0.422118400169472,0.58470975594229,0.2,0.8048303665356056,0.9871268066251168,0.4376201048397484,0.6061823995200344,0.422118400169472,0.4387259868899085,0.016607586720436496,0.0052965466957288765,0.00397983250858136,0.015501704670276395,2.1472643577744366
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:29,0.9323747923956008,0.9893661778811207,0.572405202726499,0.7928839544827627,0.375,0.956510468007112,0.9921054885226148,0.6107137905294266,0.8459482251133505,0.572405202726499,0.6123344983208483,0.03992929559434932,0.024135675611511198,0.0027393106414941304,0.038308587802927674,5.306427063058782
Cochrane DTA Reference Dataset,CD011431,legacy:CD011431:6,0.7673650736613267,0.9809252680406938,0.38931171474745824,0.5392666077197065,0.09090909090909091,0.7884785615440485,0.9859304956500412,0.4200911029128643,0.5819015853350442,0.38931171474745824,0.42106397657960737,0.03175226183214913,0.021113487882721826,0.005005227609347407,0.03077938816540604,4.263497761533774
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:37,0.5464064129237599,0.9494624465317107,0.17942112691953926,0.2485304674941805,0.0,0.5559683737453844,0.9500397050215867,0.1856219031460016,0.2571196556285332,0.17942112691953926,0.185569216765834,0.006148089846294724,0.009561960821624527,0.000577258489875998,0.00620077622646234,0.8589188134352665
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:39,0.4178171255921534,0.9497218108446117,0.11399983308445161,0.1579102321848802,0.0,0.4073259993181288,0.9503203023062154,0.1098266587129088,0.1521296365811118,0.11399983308445161,0.10978319495016176,0.004216638134289852,0.010491126274024598,0.000598491461603734,0.004173174371542812,0.5780595603768396
Cochrane DTA Reference Dataset,CD011975,legacy:CD011975:55,0.6775867432993596,0.949872455582919,0.25945139815385465,0.3593867588632011,0.0,0.6823606006846785,0.950044281643914,0.2627287186236591,0.3639264360041992,0.25945139815385465,0.2628932501536739,0.003441851999819223,0.00477385738531888,0.00017182606099497288,0.0032773204698044456,0.4539677140998122
Cochrane DTA Reference Dataset,CD012165,legacy:CD012165:12,0.756499801891888,0.7222282219607791,0.11125453088117912,0.15410749584214123,0.0,0.7747956681257091,0.7466067746229624,0.1332823425698636,0.1846199690990814,0.11125453088117912,0.1335341139463746,0.02227958306519548,0.018295866233821068,0.02437855266218336,0.02202781168868448,3.0512473256940176
Cochrane DTA Reference Dataset,CD012165,legacy:CD012165:26,0.8867562101576616,0.7691188942925755,0.21881674870134996,0.30310047531186673,0.5,0.876057337927332,0.8299822623563707,0.2568625971418882,0.3558008047629241,0.21881674870134996,0.26026917860156396,0.041452429900214,0.010698872230329615,0.06086336806379522,0.03804584844053824,5.270032945105735
Modern Cochrane data package,CD014911,modern:CD014911:1,0.9501287426659857,0.9606399807451419,0.5142718772188771,0.7123588635224337,0.3492063492063492,0.944435612217764,0.9693797937395244,0.528079156581495,0.7314844238938889,0.5142718772188771,0.5279901359766829,0.013718258757805746,0.005693130448221728,0.008739812994382534,0.01380727936261783,1.9125560371455186
Modern Cochrane data package,CD014911,modern:CD014911:2,0.9693207038082611,0.9716227951309082,0.5653400227581658,0.7830974120024682,0.46296296296296297,0.9706771468212484,0.9756687205092164,0.5779699007779472,0.8005920601664962,0.5653400227581658,0.5780213332917843,0.01268131053361854,0.0013564430129873184,0.004045925378308168,0.012629878019781438,1.7494648164028015
Modern Cochrane data package,CD014911,modern:CD014911:3,0.8565707140242227,0.9367308508485594,0.37281482884696204,0.5164154594996471,0.21428571428571427,0.8731127747527011,0.9366232433169224,0.3875943764535591,0.536887785914514,0.37281482884696204,0.3874377657424538,0.014622936895491767,0.016542060728478414,0.00010760753163707726,0.014779547606597054,2.047232641486696
Modern Cochrane data package,CD014911,modern:CD014911:4,0.9552951580193633,0.9698666957141419,0.5425009247127,0.7514611615126888,0.2727272727272727,0.9496690731314856,0.9701457874893936,0.5361700374080169,0.7426917461796138,0.5425009247127,0.5362276912245363,0.006273233488163665,0.005626084887877636,0.00027909177525176077,0.006330887304683008,0.876941533307507
Modern Cochrane data package,CD015089,modern:CD015089:1,0.8991013391851185,0.8455720485173666,0.2943460583962322,0.40772212701066446,0.3333333333333333,0.8980119343870478,0.8221555319358227,0.2701347968199395,0.3741851837226073,0.2943460583962322,0.27108775416469766,0.02325830423153452,0.0010894047980706256,0.023416516581543867,0.024211261576292664,3.3536943288057177
Modern Cochrane data package,CD015089,modern:CD015089:3,0.9206801978209748,0.7104997863464472,0.20499912228570538,0.2839605824146379,0.4,0.9272619735992964,0.6245552419490131,0.1584569146776205,0.219491270390777,0.20499912228570538,0.1603979829051962,0.04460113938050919,0.006581775778321641,0.08594454439743404,0.04654220760808489,6.4469312023860885
Modern Cochrane data package,CD015089,modern:CD015089:5,0.65422343553717,0.8840774789545278,0.16658730345498574,0.23075331828023296,0.3333333333333333,0.6903923551323344,0.9067548208195026,0.2078148230290639,0.2878608333721766,0.16658730345498574,0.21025212576390528,0.04366482230891955,0.03616891959516444,0.02267734186497483,0.041227519574078164,5.710751509194364
Modern Cochrane data package,CD015089,modern:CD015089:7,0.560737803321923,0.9711530345652726,0.22286924082513943,0.30871390433961743,0.4444444444444444,0.5803206868059915,0.9846924350826408,0.262791921288914,0.3640139830406735,0.22286924082513943,0.2651544060500365,0.04228516522489706,0.019582883484068447,0.013539400517368239,0.03992268046377456,5.5300078701056075
Modern Cochrane data package,CD015089,modern:CD015089:8,0.1935737406082456,0.9729359352207364,0.0435605086733063,0.060339123773958066,0.4,0.227448640585949,0.9841839871246144,0.0707590830904327,0.0980140315795201,0.0435605086733063,0.07151541822192642,0.02795490954862012,0.033874899977703404,0.011248051903878009,0.027198574417126406,3.7674907805562032
OSF,OSF:4ag3v,osf:4ag3v:6467403361c93f13520d5db3:data-extraction:1:overall,0.7364083492032678,0.8615313131138356,0.19320452277959455,0.2676229449274155,0.0,0.7644027969551817,0.8741663075255874,0.2206747304652544,0.3056741135690042,0.19320452277959455,0.2226039450568177,0.02939942227722314,0.027994447751913842,0.012634994411751865,0.02747020768565986,3.8051168641588697
OSF,OSF:9kdc2,osf:9kdc2:6a5a976d17e419e789d14549:6a5a976d17e419e789d14549-file-s7-de-identified-dataset-csv:1:overall,0.9504128867980672,0.979057579066971,0.5611042737225682,0.7772301392566161,0.0,0.9720622275092454,0.9866683512456096,0.6134764117361047,0.8497749513846269,0.5611042737225682,0.6134616384077157,0.05235736468514751,0.02164934071117819,0.007610772178638592,0.05237213801353646,7.254481212801078
OSF,OSF:agkq5,osf:agkq5:6a4477d97a3bb418825dd6b1:6a4477d97a3bb418825dd6b1-egc-dta-0630-csv:1:overall,0.9147709850388525,0.9116957646268576,0.38823501904901986,0.5377751909067808,0.058823529411764705,0.9235344253403804,0.9097530159839866,0.3942286340176097,0.5460774235128204,0.38823501904901986,0.39428395424655405,0.006048935197534189,0.00876344030152798,0.0019427486428710283,0.005993614968589855,0.8302232606039572
OSF,OSF:c82d3,osf:c82d3:643e8e6d1aa445375fa430fc:643e8e6d1aa445375fa430fc-raw-data-for-metadta-csv:1:overall,0.8243042196127878,0.6867621728511568,0.12765977371451756,0.1768317019639407,0.0,0.8563435428690526,0.6840183252445697,0.1446423971964654,0.2003556839258805,0.12765977371451756,0.14457962344764197,0.01691984973312441,0.032039323256264796,0.00274384760658708,0.016982623481947845,2.3523981961939775
OSF,OSF:ktp7h,osf:ktp7h:6a442f83a77d8f68d5932e47:6a442f83a77d8f68d5932e47-stat6-sft-2x2-dataset-csv:1:overall,0.9615677418889742,0.9766784055224675,0.5685591547196307,0.7875564876143784,0.6956521739130435,0.9819452537130894,0.9856258458394138,0.6233870462298541,0.8635029591515164,0.5685591547196307,0.624501664214409,0.0559425094947783,0.02037751182411518,0.008947440316946276,0.05482789151022338,7.594647153713807
OSF,OSF:m9ptk,osf:m9ptk:6a384c9c88243f9242c22cd9:6a384c9c88243f9242c22cd9-mtap-2x2-dataset-locked-csv:1:overall,0.5652282483301626,0.9061323907323215,0.1406265464554604,0.19479300979054076,0.6363636363636364,0.5894947947283324,0.97588255852536,0.2484716822703683,0.3441778814677323,0.1406265464554604,0.2503084799684507,0.10968193351299027,0.02426654639816983,0.06975016779303844,0.1078451358149079,14.938487167719156
OSF,OSF:r5x76,osf:r5x76:699a18c8cbe4d1bc53c50d58:sheet1:1:overall,0.8878395548924036,0.877586693072976,0.31895824328771355,0.44181442105737484,0.0,0.9020433013787807,0.8882506693406669,0.3434224892999169,0.4757017932007465,0.31895824328771355,0.3445561911490349,0.025597947861321357,0.014203746486377122,0.010663976267690889,0.024464246012203372,3.3887372143371675
OSF,OSF:vjz63,osf:vjz63:69f2aa35a4d19421ff4bd5f5:cvst-per-study-hu-csv:1:overall,0.8158759179290515,0.9120338769179922,0.30262658810027065,0.41919214703437674,0.25,0.8536371581849673,0.9494700509049576,0.3911641196063572,0.5418325209623376,0.30262658810027065,0.3926301183038333,0.09000353020356266,0.03776124025591587,0.037436173986965415,0.08853753150608656,12.264037392796084
PMC Open Access,PMC:PMC10021667,pmc open access:PMC10021667:pgph.0000358.t002:table-2-summary-diagnostic-accuracy-data-for-included-studies:1:overall,0.7655437077372083,0.9883557766738197,0.40973264348767247,0.5675532596519884,0.4166666666666667,0.7503511828685696,0.9931166337300726,0.4131803144937648,0.5723289028642535,0.40973264348767247,0.4140083308230853,0.004275687335412837,0.015192524868638646,0.004760857056252954,0.0034476710060923343,0.47756432122650905
PMC Open Access,PMC:PMC10039610,pmc open access:PMC10039610:Tab1:table-1-characteristics-of-the-included-studies:1:overall,0.7632264364508182,0.8628321430052032,0.2109706029325063,0.2922321550118127,0.0,0.7647365064312174,0.8592166277262154,0.208581371796286,0.2889226410129247,0.2109706029325063,0.2085973812356115,0.0023732216968948006,0.0015100699803991535,0.0036155152789877354,0.0023892311362203045,0.3309513998888014
PMC Open Access,PMC:PMC10050355,pmc open access:PMC10050355:T1:table-1-characteristics-of-included-studies:1:overall,0.6840118204982792,0.895135366553789,0.19405648584380047,0.26880306670164683,0.09090909090909091,0.6940634484245254,0.9102411801114036,0.2161567910408934,0.2994159564805674,0.19405648584380047,0.21644885339201864,0.02239236754821816,0.010051627926246143,0.015105813557614645,0.022100305197092912,3.0612889778920573
PMC Open Access,PMC:PMC10052363,pmc open access:PMC10052363:medicina-59-00540-t001:table-1-characteristics-of-the-included-studies:1:overall,0.7334348110849531,0.7415245531367767,0.11027842225213152,0.15275541017604743,0.375,0.7513313102521584,0.8332485366047107,0.1744277487936568,0.2416137424612512,0.11027842225213152,0.17839228109920713,0.0681138588470756,0.01789649916720526,0.09172398346793398,0.06414932654152528,8.885833228520376
PMC Open Access,PMC:PMC10063291,pmc open access:PMC10063291:T2:table-2-characteristics-of-the-included-studies:1:overall,0.8095044878261687,0.8702229232430075,0.24929701430961612,0.3453211144920358,0.14285714285714285,0.8422398338887377,0.919951352289743,0.3341775376971418,0.4628958757302295,0.24929701430961612,0.33465608464434404,0.08535907033472792,0.032735346062569004,0.04972842904673547,0.08488052338752569,11.757476123819371
PMC Open Access,PMC:PMC10116981,pmc open access:PMC10116981:lio21049-tbl-0001:table-1-characteristics-of-the-selected-studies:1:overall,0.7764763165968187,0.9174647911706505,0.2804269577533832,0.3884416740937841,0.2222222222222222,0.839055428219401,0.9393276176671964,0.3614804995939098,0.5007153789330074,0.2804269577533832,0.3620451012946733,0.0816181435412901,0.06257911162258234,0.021862826496545917,0.0810535418405266,11.227370483922334
PMC Open Access,PMC:PMC10136496,pmc open access:PMC10136496:cancers-15-02308-t001:table-1-basic-characteristics-of-the-studies-for-volatile-organic-compounds-in-t:1:overall,0.7864788141213181,0.8006253848956966,0.17469014961192245,0.2419772146964002,0.18518518518518517,0.843903531444016,0.826285662887694,0.232215683879509,0.3216604056886581,0.17469014961192245,0.2326787356553844,0.057988586043461965,0.05742471732269783,0.025660277991997438,0.05752553426758655,7.96831909922579
PMC Open Access,PMC:PMC10150145,pmc open access:PMC10150145:Tab1:table-1-characteristics-and-outcomes-of-the-included-studies-n-9:1:overall,0.9135201323426505,0.9176815353291304,0.39582697149573465,0.5482914078271091,0.5555555555555556,0.94546005175793,0.9476953198788908,0.4790417705802214,0.663558841902341,0.39582697149573465,0.48167734360206554,0.0858503721063309,0.031939919415279516,0.030013784549760336,0.08321479908448676,11.526743407523199
PMC Open Access,PMC:PMC10187020,pmc open access:PMC10187020:mdc313710-tbl-0001:table-1-diagnostic-results-and-methodological-aspects-for-all-included-studies-i:1:overall,0.8600380245309639,0.9186920268284087,0.3478619086474283,0.4818511858881221,0.4090909090909091,0.8127859333985853,0.9482947901582938,0.3552924826686697,0.4921438647211862,0.3478619086474283,0.35570291684647615,0.007841008199047872,0.047252091132378604,0.029602763329885096,0.007430574021241421,1.0292678833064117
PMC Open Access,PMC:PMC10197917,pmc open access:PMC10197917:T1:table-1-characteristics-of-the-studies-included-in-meta-analysis:1:overall,0.9479422750095752,0.38220605218777093,0.07349178473026458,0.10179931388004926,0.6666666666666666,0.9830630623552036,0.3962807830982509,0.1043691108738247,0.1445699531753349,0.07349178473026458,0.10506658512919155,0.031574800398926975,0.0351207873456284,0.014074730910479949,0.03087732614356012,4.277063929528563
PMC Open Access,PMC:PMC10266642,pmc open access:PMC10266642:pone.0286650.t001:table-1-characteristics-of-the-included-studies:1:overall,0.8363540313969129,0.9122599305608781,0.319098488102616,0.4420086853004423,0.09090909090909091,0.8267737526740221,0.9298281155169305,0.3366194472925963,0.4662783588511219,0.319098488102616,0.33662474249478824,0.017526254392172258,0.0095802787228908,0.01756818495605239,0.017520959189980312,2.4269673550679602
PMC Open Access,PMC:PMC10316459,pmc open access:PMC10316459:TAB2:table-2-characteristics-of-studies-b-bacteriology-cd-clinical-diagnosis-cect-con:1:overall,0.8032701591312116,0.8728366962533755,0.24757021488758918,0.3429291873260812,0.18181818181818182,0.8391207490185755,0.8896955910992833,0.2923071615501837,0.4048978888898769,0.24757021488758918,0.2928057335465813,0.04523551865899211,0.03585058988736389,0.016858894845907857,0.044736946662594534,6.196870156379569
PMC Open Access,PMC:PMC10320388,pmc open access:PMC10320388:T1:table-1-the-basic-characteristics-of-included-studies:1:overall,0.8058787445066717,0.9518319969734659,0.3564947339444837,0.4938091985464359,0.8125,0.8417783593741417,0.9931370282290246,0.4908706865177465,0.6799440138069899,0.3564947339444837,0.49306734151642473,0.136572607571941,0.03589961486746995,0.04130503125555873,0.1343759525732628,18.6134815260554
PMC Open Access,PMC:PMC10323525,pmc open access:PMC10323525:T1:table-1-characteristics-of-included-studies:1:overall,0.8642140505281894,0.925266655528523,0.3612724911202726,0.5004272498587821,0.45,0.9057799546302612,0.9403861327286108,0.4242105540790729,0.5876077646559242,0.3612724911202726,0.4251877117976671,0.06391522067739452,0.04156590410207173,0.015119477200087772,0.06293806295880028,8.718051479714218
PMC Open Access,PMC:PMC10340581,pmc open access:PMC10340581:diagnostics-13-02145-t003:table-3-performance-of-the-ml-architecture:1:overall,0.9371087942494696,0.8935847608727027,0.3861361441283141,0.5348678723863217,0.0,0.9426062076383778,0.7058661517998364,0.2191938673168194,0.3036228522883831,0.3861361441283141,0.22058979848578247,0.16554634564253162,0.00549741338890819,0.1877186090728663,0.1669422768114947,23.12450200979386
PMC Open Access,PMC:PMC10423382,pmc open access:PMC10423382:t1:table-1-characteristics-of-studies-included-in-the-meta-analysis-9-12-16-26-40:1:overall,0.7987574415439226,0.8049721014719141,0.18534764304921483,0.2567397561638509,0.2,0.8551196201516112,0.8446775916650617,0.2565268677334243,0.3553357592676159,0.18534764304921483,0.2576703043247381,0.07232266127552325,0.05636217860768866,0.03970549019314762,0.07117922468420948,9.859600310376498
PMC Open Access,PMC:PMC10439656,pmc open access:PMC10439656:Tab3:table-3-diagnostic-test-performance-of-ccl14-for-persistent-aki:1:overall,0.793020115374903,0.6922440501209836,0.11410725419704143,0.158059029708277,0.16666666666666666,0.7832227481091678,0.6654081906184589,0.0971893432831348,0.1346246862692033,0.11410725419704143,0.09692232160079708,0.017184932596244346,0.009797367265735213,0.02683585950252465,0.016917910913906625,2.3434343439073717
PMC Open Access,PMC:PMC10440897,pmc open access:PMC10440897:Tab1:table-1-general-characteristics-of-the-included-literatures:1:overall,0.8808001680209848,0.764190527157251,0.21078887635162186,0.2919804310767402,0.2222222222222222,0.9108680569823964,0.8024036121290985,0.2636692376826934,0.3652292237273742,0.21078887635162186,0.26466949027490866,0.0538806139232868,0.03006788896141155,0.0382130849718475,0.052880361331071546,7.3248792650634
PMC Open Access,PMC:PMC10492155,pmc open access:PMC10492155:tbl0001:table-1-characteristics-of-the-studies-included-in-the-meta-analysis:1:overall,0.7470817580946053,0.8946423914142323,0.2326338648936881,0.32223966145822935,0.47368421052631576,0.7982037736069094,0.94423055983547,0.3359638200781888,0.465370197471823,0.2326338648936881,0.33692461903605164,0.10429075414236355,0.05112201551230411,0.0495881684212377,0.10332995518450072,14.313053601359366
PMC Open Access,PMC:PMC10500291,pmc open access:PMC10500291:JCTH-2022-00107-t1:table-1-characteristics-of-included-studies-for-the-systematic-review-on-detecti:1:overall,0.9006645691005429,0.8743609838448534,0.3266653526670947,0.4524901510005122,0.2,0.9178353595189545,0.896571883464168,0.3693237808814589,0.5115797314122843,0.3266653526670947,0.37035155765898853,0.04368620499189385,0.01717079041841152,0.02221089961931466,0.04265842821436422,5.908958041177209
PMC Open Access,PMC:PMC10542215,pmc open access:PMC10542215:TAB3:table-3-diagnostic-accuracy-analysis-tp-true-positive-tn-true-negative-fp-false-:1:overall,0.7671249930465561,0.7464060168577797,0.12943130626868596,0.17928559254766263,0.3076923076923077,0.8055310058228242,0.8510143365092737,0.2258247274182374,0.3128077837910871,0.12943130626868596,0.227869777751834,0.09843847148314805,0.038406012776268095,0.10460831965149398,0.09639342114955143,13.352219124342446
PMC Open Access,PMC:PMC10562686,pmc open access:PMC10562686:T2:table-2-principal-data-characteristics-of-included-studies:1:overall,0.6167051455897791,0.9564108914982116,0.23113824916724718,0.3201679652089314,0.75,0.633971332687792,0.9858797407516776,0.3011809887342839,0.4171897324224169,0.23113824916724718,0.3040923405101196,0.0729540913428724,0.017266187098012975,0.029468849253466045,0.07004273956703672,9.702176721348549
PMC Open Access,PMC:PMC10568949,pmc open access:PMC10568949:T1:table-1-characteristics-of-the-included-studies:1:overall,0.9127966382185161,0.837723482711579,0.2987068097111458,0.41376255035170934,0.5,0.9555213539228008,0.8820309437238731,0.3883892058165544,0.5379887672568723,0.2987068097111458,0.39152177494477336,0.09281496523362753,0.04272471570428471,0.0443074610122941,0.08968239610540857,12.422621690516294
PMC Open Access,PMC:PMC10621111,pmc open access:PMC10621111:Tab2:table-2-integrated-data-for-individual-studies-by-site-of-pathology:1:overall,0.7828293181725359,0.9467055018051842,0.32915045041342367,0.45593245746278765,0.1111111111111111,0.8010548398565029,0.957054349875072,0.3610910580945142,0.5001759325502533,0.32915045041342367,0.3624555519529156,0.033305101539491955,0.018225521683967072,0.010348848069887784,0.03194060768109053,4.424347508746562
PMC Open Access,PMC:PMC10655687,pmc open access:PMC10655687:j_med-2023-0827_tab_001:table-1-summary-of-patient-characteristics-of-included-studies:1:overall,0.7415185315320559,0.978438693440854,0.3624448387120003,0.5020511617137579,0.38461538461538464,0.7096618176387678,0.9840761969961788,0.3528171263620492,0.488715051901529,0.3624448387120003,0.3532589831958248,0.009185855516175456,0.03185671389328815,0.005637503555324774,0.009627712349951079,1.333610981222888
PMC Open Access,PMC:PMC10660142,pmc open access:PMC10660142:T2:table-2-quantitative-extracted-data-from-the-studies:1:overall,0.8894197940380234,0.6134019508552477,0.12913649535290858,0.17887722650973556,0.2,0.8962793284934778,0.6432093059257414,0.1466483370500594,0.2031342706962249,0.12913649535290858,0.14827362189702184,0.01913712654411326,0.006859534455454397,0.029807355070493702,0.01751184169715081,2.425704418648933
PMC Open Access,PMC:PMC10670251,pmc open access:PMC10670251:diagnostics-13-03457-t004:table-4-individual-and-cumulative-statistics-for-the-included-studies:1:overall,0.9312179452907494,0.8904946096073414,0.3759218974259277,0.5207193072110323,0.38461538461538464,0.9330996294567756,0.8974663076110023,0.3872005802416814,0.5363423074732863,0.3759218974259277,0.3870856771906781,0.011163779764750414,0.0018816841660261874,0.006971698003660931,0.011278682815753727,1.5623000262253939
PMC Open Access,PMC:PMC10691410,pmc open access:PMC10691410:table4-00221554231212948:table-4-diagnostic-performance-of-fcm-in-margin-assessment-across-included-studi:1:overall,0.8246310731393581,0.9355342035523936,0.34381620881500585,0.4762471654031545,0.8333333333333334,0.8895423421835545,0.9755728494296796,0.4786108234368117,0.6629619027522211,0.34381620881500585,0.4840413708698118,0.14022516205480595,0.06491126904419642,0.040038645877286005,0.13479461462180586,18.671473734906662
PMC Open Access,PMC:PMC10706337,pmc open access:PMC10706337:diagnostics-13-03527-t001:table-1-study-characteristics:1:overall,0.7964077537095845,0.7100207574032453,0.12484453342553606,0.17293208881836733,0.0,0.8091405805138725,0.7176001916815582,0.1347331235564773,0.1866295611857284,0.12484453342553606,0.1357175554368824,0.01087302201134635,0.012732826804288,0.007579434278312869,0.009888590130941233,1.3697472367361074
PMC Open Access,PMC:PMC10787364,pmc open access:PMC10787364:ofad624-T3:table-3-summary-of-diagnostic-accuracy-data-for-the-included-studies:1:overall,0.8297341631575371,0.67468494173892,0.1245099362776588,0.17246861170721617,0.0,0.8400708539466633,0.6898067646383277,0.1381727126855373,0.1913940095475789,0.1245099362776588,0.13808120700532764,0.013571270727668838,0.010336690789126135,0.015121822899407666,0.013662776407878496,1.8925397840362734
PMC Open Access,PMC:PMC10795679,pmc open access:PMC10795679:diagnostics-14-00113-t001:table-1-summary-of-the-studies-included-in-the-meta-analysis:1:overall,0.8710752932514498,0.8531992273691055,0.2785332505424041,0.3858185496796073,0.7692307692307693,0.9292580652735812,0.9013072862891428,0.3835839871628334,0.5313326768681603,0.2785332505424041,0.38830457869616347,0.1097713281537594,0.0581827720221314,0.04810805892003733,0.1050507366204293,14.5514127188553
PMC Open Access,PMC:PMC10814052,pmc open access:PMC10814052:diagnostics-14-00147-t002:table-2-tp-fp-fn-tn-and-cut-off-value-from-the-reports-included-in-the-meta-anal:1:overall,0.8078173700482915,0.7199259253344522,0.13627217218546558,0.18876141980141004,0.0,0.8233433696826062,0.7259400326423322,0.1484535417123429,0.2056348031939457,0.13627217218546558,0.14843546437372615,0.012163292188260566,0.01552599963431478,0.00601410730787999,0.012181369526877317,1.6873383392535661
PMC Open Access,PMC:PMC10814351,pmc open access:PMC10814351:diagnostics-14-00207-t001:table-1-characteristics-of-included-studies:1:overall,0.8059809117736572,0.8650769260222484,0.2416299787036896,0.3347008939185135,0.0,0.797041650019195,0.8644706762686504,0.2348424575161715,0.3252989586903561,0.2416299787036896,0.23484731367629522,0.006782665027394386,0.008939261754462136,0.0006062497535980205,0.006787521187518103,0.940193522815741
PMC Open Access,PMC:PMC10843323,pmc open access:PMC10843323:T2:table-2-diagnostic-data-of-proven-or-probable-ia-vs-possible-or-no-ia-in-serum:1:overall,0.5164095317988493,0.9171996388234475,0.12718970961759907,0.17618057881158322,0.1875,0.5135782970583627,0.942504625010491,0.1523802041558204,0.211073935527603,0.12718970961759907,0.15277702842586155,0.025587318808262483,0.0028312347404866323,0.025304986187043577,0.025190494538221336,3.4893356716019786
PMC Open Access,PMC:PMC10949827,pmc open access:PMC10949827:t1-medscimonit-30-e943461:table-1-the-baseline-characteristic-of-included-studies:1:overall,0.8462864808115311,0.9075213204408196,0.3208243879610484,0.44439936640934374,0.0,0.8737352560018962,0.9226945611044108,0.3622914411497805,0.5018386785546924,0.3208243879610484,0.36581463311733997,0.044990245156291575,0.027448775190365038,0.01517324066359127,0.04146705318873212,5.74393121453487
PMC Open Access,PMC:PMC11046764,pmc open access:PMC11046764:Tab2:table-2-diagnostic-test-performance-of-prognostic-nutritional-index-for-acute-ki:1:overall,0.6583148142484375,0.7410954546083489,0.07829733938012579,0.108455869683728,0.0,0.6370010345089624,0.7339133432790705,0.0673293888352774,0.0932632893941916,0.07829733938012579,0.06741309661118483,0.010884242768940955,0.021313779739475125,0.007182111329278373,0.010967950544848379,1.5192580289536406
PMC Open Access,PMC:PMC11077389,pmc open access:PMC11077389:T1:table-1-detailed-characteristics-of-the-included-studies:1:overall,0.9050376841092619,0.8324229979598159,0.28666902432873687,0.3970880567731111,0.2857142857142857,0.9290449697053648,0.8725578391081061,0.3508136223236942,0.4859398391725277,0.28666902432873687,0.3516130593660599,0.06494403503732304,0.02400728559610288,0.040134841148290246,0.06414459799495731,8.88517823994166
PMC Open Access,PMC:PMC11094978,pmc open access:PMC11094978:Tab1:table-1-the-main-characteristics-of-the-included-studies:1:overall,0.5888073593688236,0.9364063308221333,0.18591282182750118,0.257522630223316,0.375,0.5590279084939944,0.9298573401518456,0.16138828670948,0.2235517468462844,0.18591282182750118,0.16177452176325952,0.02413830006424167,0.02977945087482914,0.006548990670287691,0.02452453511802119,3.3970883377031607
PMC Open Access,PMC:PMC11144246,pmc open access:PMC11144246:Tab1:table-1-detailed-characteristics-of-the-included-studies:1:overall,0.9215890617401752,0.9083903224739353,0.39034454721248285,0.5406972660807524,0.06451612903225806,0.9380812028503702,0.9239561460744348,0.4307996688952147,0.5967348714450982,0.39034454721248285,0.431344289714461,0.04099974250197813,0.016492141110195035,0.015565823600499518,0.040455121682731854,5.603760536434576
PMC Open Access,PMC:PMC11238349,pmc open access:PMC11238349:Tab2:table-2-summary-of-findings-of-the-included-studies-on-the-utility-of-dpcr-in-tr:1:overall,0.9171183420379544,0.9859068829097014,0.5432705198267709,0.7525271888906523,1.0,0.9767230836481772,0.9950150094040318,0.6480062981116683,0.897605042248387,0.5432705198267709,0.6524585048861026,0.1091879850593317,0.05960474161022278,0.009108126494330349,0.10473577828489744,14.507785335773471
PMC Open Access,PMC:PMC11325575,pmc open access:PMC11325575:Tab1:table-1-basic-characteristics-of-included-studies:1:overall,0.8901631923058236,0.9717248909348342,0.4748137600091138,0.6577022883188884,0.5625,0.922515774180868,0.982580095319328,0.5341664282124179,0.7399163877889534,0.4748137600091138,0.5387864185405714,0.06397265853145762,0.03235258187504442,0.010855204384493833,0.05935266820330409,8.221409947006498
PMC Open Access,PMC:PMC11331836,pmc open access:PMC11331836:T2:table-2-main-effect-sizes-of-the-included-studies:1:overall,0.7363259468123032,0.8696986636590954,0.20059753024618932,0.27786358733896793,0.0,0.7718962425330034,0.8854426263842998,0.2383807199540105,0.3302000872970645,0.20059753024618932,0.23917000018826598,0.038572469942076665,0.03557029572070014,0.015743962725204397,0.037783189707821185,5.2336499958096585
