replicate,median_fraction_5,median_fraction_20,median_fraction_50,sampled_profile_count
906,0.2670031859747757,0.3279549453729452,0.3519090986770024,281
907,0.24733673649670565,0.30892927549496096,0.3326397646085046,274
908,0.2295689729788875,0.2868731040094691,0.3055726333563632,268
909,0.22161003528168954,0.2792287072966746,0.3027169625212638,282
910,0.2224571267602441,0.2798873913452574,0.30668668632525836,258
911,0.22350781772449024,0.2822168762814672,0.30804628345086577,258
912,0.2475169164389699,0.3087139043396174,0.3339686828903065,251
913,0.2466908804312628,0.3087139043396174,0.318822931629464,275
914,0.2466908804312628,0.3091446466503045,0.3136224450347014,267
915,0.2337885578131195,0.299671352037633,0.3138775859585222,276
916,0.23347763629010682,0.29595175352472286,0.3182846657171155,248
917,0.22350781772449024,0.2799009469470248,0.3063644805576582,256
918,0.2283572229168268,0.2919804310767402,0.318822931629464,263
919,0.235759514163908,0.300997052037025,0.3182846657171155,263
920,0.2477497545005592,0.3087139043396174,0.3339686828903065,258
921,0.2224571267602441,0.2775880839067587,0.30284846173329316,276
922,0.2337885578131195,0.299671352037633,0.328607975929933,253
923,0.251401290228081,0.3140241860645946,0.3326397646085046,293
924,0.24063311932313153,0.3031004753118667,0.3299121063245131,274
925,0.22396594930340105,0.2873710013112353,0.3133480325419154,256
926,0.2243189748024541,0.2839605824146379,0.3058201828173736,283
927,0.23347763629010682,0.2922321550118127,0.3130413729293595,250
928,0.2295689729788875,0.29054505238202366,0.31127627912684924,266
929,0.2592928289746888,0.3222396614582293,0.34260399069451997,272
930,0.23167876539600352,0.2913044791597471,0.314132726882343,280
931,0.2371521846497087,0.2964000428228455,0.32111521048231717,266
932,0.235759514163908,0.29024986745964665,0.30668668632525836,282
933,0.2232117261354667,0.2845328056159096,0.31348523878830836,262
934,0.2675830213135484,0.3222396614582293,0.3488758936849697,295
935,0.222305998285177,0.2785574050284445,0.3058201828173736,245
936,0.2420897503029084,0.30568892585210183,0.31620869629972925,274
937,0.2150126607494858,0.26956450496038953,0.2857060049229927,266
938,0.2560598180165894,0.32353817201524737,0.33689349389549017,256
939,0.222305998285177,0.27691955564268844,0.30174594411477595,270
940,0.2864651849898438,0.3533939111630149,0.3689583080095121,275
941,0.24063311932313153,0.2970628928225415,0.31855379867328976,268
942,0.2224571267602441,0.2798738357434901,0.3058201828173736,241
943,0.22451957363689476,0.2789206831769446,0.2995291761211838,294
944,0.2743799301469627,0.3279549453729452,0.3488758936849697,291
945,0.2295689729788875,0.2897856256043002,0.3069087782979427,259
946,0.2283572229168268,0.2845328056159096,0.3029799609453225,299
947,0.2407504271599652,0.3031004753118667,0.3136224450347014,301
948,0.2252214001327309,0.2839605824146379,0.306464594352574,275
949,0.2295689729788875,0.2913044791597471,0.328607975929933,273
950,0.220040032771426,0.2749946641707799,0.3027169625212638,271
951,0.2405158114862979,0.2970628928225415,0.3117201449857981,284
952,0.2295689729788875,0.2919804310767402,0.31348523878830836,266
953,0.22343518732130024,0.28263606082775394,0.3058201828173736,280
954,0.2475169164389699,0.3140241860645946,0.3326397646085046,285
955,0.2675830213135484,0.327316415598935,0.3488758936849697,307
956,0.2252214001327309,0.2873710013112353,0.306464594352574,289
957,0.222305998285177,0.2789206831769446,0.3027169625212638,249
958,0.22504624103699977,0.2863846436116265,0.3138775859585222,272
959,0.2407504271599652,0.300997052037025,0.3182846657171155,283
960,0.2243189748024541,0.2773125804745495,0.3029799609453225,269
961,0.2434290734458516,0.308277376392337,0.3323747462074982,284
962,0.22451957363689476,0.28857831345776774,0.31148800254553644,248
963,0.2253723096026641,0.2919804310767402,0.3136224450347014,263
964,0.2337885578131195,0.299671352037633,0.3138775859585222,280
965,0.2198459376700545,0.2763191674385685,0.3027169625212638,289
966,0.2243189748024541,0.2873710013112353,0.3133480325419154,287
967,0.23034653654698117,0.29164245511824366,0.3041447979388135,280
968,0.2852720048507322,0.3528578613831283,0.3770731974397938,259
969,0.2238039093135138,0.2798738357434901,0.3055726333563632,265
970,0.2225513998401464,0.2789206831769446,0.3058201828173736,267
971,0.2247201724713354,0.2798738357434901,0.3027169625212638,283
972,0.21418504383447334,0.2749946641707799,0.30284846173329316,272
973,0.2475169164389699,0.3140241860645946,0.328607975929933,271
974,0.2490460853296719,0.3175909485086682,0.33247894496813446,272
975,0.25807328205230395,0.31891696031125094,0.3336964653381427,290
976,0.2311241001150748,0.2919804310767402,0.3182846657171155,261
977,0.2225513998401464,0.2853982859120177,0.328607975929933,251
978,0.2407504271599652,0.300997052037025,0.3133480325419154,291
979,0.2407504271599652,0.3031004753118667,0.3182846657171155,269
980,0.2675830213135484,0.3175159416037659,0.3326114541686377,284
981,0.2224571267602441,0.2839605824146379,0.3055726333563632,295
982,0.2627361016291179,0.32149301420315396,0.34260399069451997,262
983,0.21994298522074024,0.2749946641707799,0.29134471003737805,312
984,0.2337885578131195,0.300997052037025,0.328607975929933,277
985,0.2283572229168268,0.29164245511824366,0.3136224450347014,280
986,0.23214540744108447,0.2921062930442765,0.31620869629972925,264
987,0.2238039093135138,0.2799009469470248,0.3018085886996588,271
988,0.2331667147670941,0.2922321550118127,0.318822931629464,273
989,0.24401636396263388,0.30092131897383767,0.3326397646085046,264
990,0.2614114238585682,0.31333029412703517,0.31855379867328976,270
991,0.2247201724713354,0.28595190346357247,0.3133480325419154,260
992,0.2337885578131195,0.293128733608058,0.3136224450347014,299
993,0.2670031859747757,0.3328850846447934,0.3508165348406453,281
994,0.2331667147670941,0.2913044791597471,0.3096279725491575,295
995,0.23477403598851376,0.29268044430993534,0.3069087782979427,292
996,0.22238156252271055,0.2795367314164046,0.30066888241042133,300
997,0.2247201724713354,0.2873710013112353,0.3098601149894191,272
998,0.2232117261354667,0.2798738357434901,0.3069087782979427,253
999,0.2224571267602441,0.2795367314164046,0.3029799609453225,273
1000,0.2434290734458516,0.308277376392337,0.3326397646085046,247
1001,0.22458810945808894,0.2839605824146379,0.3062805380729642,270
1002,0.2407504271599652,0.300997052037025,0.3182846657171155,298
1003,0.2265386976940811,0.2873710013112353,0.3076401351985716,272
1004,0.2187750367540808,0.2745093707676341,0.2951025413880453,282
1005,0.2331667147670941,0.293128733608058,0.314132726882343,277
1006,0.2283572229168268,0.28857831345776774,0.3138775859585222,262
1007,0.2680337277807481,0.3299122443314284,0.3508696537455571,266
1008,0.2434290734458516,0.308277376392337,0.3323747462074982,262
1009,0.2337885578131195,0.293128733608058,0.3058201828173736,313
1010,0.2434290734458516,0.308277376392337,0.318822931629464,279
1011,0.251401290228081,0.3201679652089314,0.3334242477859789,281
1012,0.2155281808655819,0.2703259432191322,0.2908113356319033,261
1013,0.22047705252481403,0.2795367314164046,0.306464594352574,264
1014,0.2675830213135484,0.3175159416037659,0.3339686828903065,297
1015,0.2311241001150748,0.2919804310767402,0.328607975929933,245
1016,0.2466908804312628,0.3087139043396174,0.3339686828903065,281
1017,0.2479825925621485,0.31333029412703517,0.3390252474247545,268
1018,0.2150126607494858,0.2706436980553844,0.286100800596266,285
1019,0.2670031859747757,0.327316415598935,0.3508165348406453,287
1020,0.2434290734458516,0.308277376392337,0.3323747462074982,279
1021,0.2237653504689604,0.2785574050284445,0.3058201828173736,252
1022,0.22747064129077582,0.29164245511824366,0.3138775859585222,276
1023,0.2450599769385572,0.3084956403659772,0.3130413729293595,282
1024,0.2743799301469627,0.3347008939185135,0.352299362191514,285
1025,0.22238156252271055,0.2782104961837062,0.30239427482249065,292
1026,0.2247201724713354,0.2845328056159096,0.306464594352574,267
1027,0.2493385537909502,0.31318992987659394,0.3305955598293519,270
1028,0.22406144205798395,0.2799009469470248,0.3041447979388135,282
1029,0.2311241001150748,0.2919804310767402,0.318822931629464,251
1030,0.2227199369335751,0.2798738357434901,0.3058201828173736,261
1031,0.2670031859747757,0.3248366825722654,0.3503940473264416,297
1032,0.2252214001327309,0.2863846436116265,0.30015205091473596,306
1033,0.2407504271599652,0.3031004753118667,0.328607975929933,279
1034,0.22263566838686077,0.2782104961837062,0.3056964080868684,256
1035,0.2232117261354667,0.2798738357434901,0.3027169625212638,271
1036,0.25767632349563907,0.3175909485086682,0.3336964653381427,278
1037,0.222305998285177,0.2792287072966746,0.30015205091473596,284
1038,0.22529685486769752,0.2863846436116265,0.3098601149894191,274
1039,0.2592928289746888,0.3222396614582293,0.3397972511480355,251
1040,0.251401290228081,0.3222396614582293,0.3334242477859789,253
1041,0.24969194139511475,0.30892927549496096,0.3237154537796985,280
1042,0.24547299494241076,0.3084956403659772,0.31290416668296656,276
1043,0.2193168940471771,0.27490987889863505,0.2918780844428528,280
1044,0.2466908804312628,0.3140241860645946,0.3312162367190932,263
1045,0.25402302258361353,0.3222396614582293,0.33941748901349167,268
1046,0.2331667147670941,0.293128733608058,0.3136224450347014,305
1047,0.22451957363689476,0.28496554576396366,0.30605844610027977,300
1048,0.220040032771426,0.2745093707676341,0.2956489617644331,275
1049,0.2466908804312628,0.3176659554135705,0.3457936104342875,259
1050,0.2405158114862979,0.2964000428228455,0.3138775859585222,290
1051,0.2434290734458516,0.308277376392337,0.3130413729293595,266
1052,0.2560598180165894,0.3091446466503045,0.3237154537796985,272
1053,0.2227199369335751,0.27904706822242453,0.30668668632525836,272
1054,0.2243189748024541,0.2839605824146379,0.3058201828173736,259
1055,0.2450599769385572,0.3084956403659772,0.328607975929933,286
1056,0.2283572229168268,0.2913044791597471,0.3100922574296808,284
1057,0.2405158114862979,0.299671352037633,0.314132726882343,297
1058,0.235759514163908,0.293128733608058,0.31127627912684924,298
1059,0.2331667147670941,0.299671352037633,0.3096279725491575,251
1060,0.21764123360284135,0.2706436980553844,0.2857060049229927,272
1061,0.2600867460880185,0.3248366825722654,0.3503940473264416,297
1062,0.23477403598851376,0.299671352037633,0.328607975929933,274
1063,0.2434290734458516,0.308277376392337,0.328607975929933,267
1064,0.2225513998401464,0.2839605824146379,0.3100922574296808,263
1065,0.2193168940471771,0.2785574050284445,0.3056522978479856,259
1066,0.25767632349563907,0.32045716607850505,0.34509564923723857,288
1067,0.2252214001327309,0.2845328056159096,0.306464594352574,275
1068,0.23477403598851376,0.2964000428228455,0.3164778292559035,252
1069,0.2225513998401464,0.2778635873389679,0.3007749257082882,269
1070,0.2295689729788875,0.2913044791597471,0.3058201828173736,272
1071,0.2252214001327309,0.2795367314164046,0.30239427482249065,304
1072,0.24547299494241076,0.30871101152132074,0.3317954914632957,276
1073,0.2253723096026641,0.2908830283405202,0.3082683754235501,278
1074,0.23813766282510296,0.293128733608058,0.3098601149894191,262
1075,0.2675830213135484,0.3201679652089314,0.3334242477859789,287
1076,0.22451957363689476,0.28191720907906404,0.3082683754235501,258
1077,0.2187750367540808,0.2756244365594896,0.3007749257082882,261
1078,0.251401290228081,0.3140241860645946,0.3325831437287708,259
1079,0.2253723096026641,0.2839605824146379,0.3055726333563632,271
1080,0.2238039093135138,0.2839605824146379,0.3056522978479856,315
1081,0.23245632896409715,0.2964000428228455,0.3133480325419154,272
1082,0.2253723096026641,0.2839605824146379,0.3027169625212638,297
1083,0.235759514163908,0.293128733608058,0.3133480325419154,266
1084,0.2265386976940811,0.28424669401527375,0.3061423885849738,252
1085,0.2519862271506376,0.3176659554135705,0.3339897366429449,281
1086,0.2176229462085752,0.2763191674385685,0.3018085886996588,249
1087,0.2395942938048798,0.30568892585210183,0.33247894496813446,292
1088,0.2734726986086483,0.3461509110335172,0.3703466792065161,267
1089,0.22504624103699977,0.29054505238202366,0.3136224450347014,262
1090,0.251401290228081,0.3207463669480786,0.34560217033764595,256
1091,0.2405158114862979,0.293128733608058,0.3133480325419154,263
1092,0.2516937586893593,0.3140241860645946,0.3339686828903065,266
1093,0.2519862271506376,0.3175159416037659,0.3323747462074982,267
1094,0.22161003528168954,0.2782104961837062,0.30015205091473596,300
1095,0.2407504271599652,0.3031004753118667,0.3182846657171155,267
1096,0.2283572229168268,0.2897856256043002,0.3312162367190932,277
1097,0.2295689729788875,0.2913044791597471,0.3100922574296808,305
1098,0.2243189748024541,0.2789206831769446,0.30239427482249065,276
1099,0.2337885578131195,0.293128733608058,0.3124603008240177,273
1100,0.2187750367540808,0.2765265308108274,0.3007749257082882,265
1101,0.2331667147670941,0.299671352037633,0.3312162367190932,253
1102,0.2253723096026641,0.29054505238202366,0.314132726882343,286
1103,0.2560598180165894,0.3258880432951644,0.3508165348406453,284
1104,0.2863589575139507,0.3528578613831283,0.3770731974397938,283
1105,0.2238039093135138,0.2839605824146379,0.3100922574296808,261
1106,0.23347763629010682,0.29268044430993534,0.314132726882343,272
1107,0.2670031859747757,0.3222396614582293,0.3397972511480355,289
1108,0.2238039093135138,0.2795367314164046,0.3007749257082882,279
1109,0.2238039093135138,0.2799009469470248,0.3055726333563632,271
1110,0.25402302258361353,0.3175159416037659,0.3304913610687156,278
1111,0.22686476625974544,0.2863846436116265,0.31348523878830836,266
1112,0.26948999422672454,0.3304200150088693,0.3473347520596286,282
1113,0.2560598180165894,0.3223141758343399,0.3457936104342875,257
1114,0.2648696438019468,0.3207463669480786,0.3334242477859789,276
1115,0.2450599769385572,0.3084956403659772,0.3336964653381427,278
1116,0.2225513998401464,0.2853982859120177,0.3124603008240177,257
1117,0.22529685486769752,0.28715921561010493,0.3061423885849738,282
1118,0.2479825925621485,0.3091446466503045,0.3124603008240177,279
1119,0.2311241001150748,0.2919804310767402,0.3056522978479856,311
1120,0.2407504271599652,0.300997052037025,0.3323747462074982,273
1121,0.2479825925621485,0.3201679652089314,0.3334242477859789,255
1122,0.22331248654381555,0.27691955564268844,0.3098601149894191,254
1123,0.2466908804312628,0.3087139043396174,0.3397972511480355,265
1124,0.22529685486769752,0.28496554576396366,0.30561246560217437,270
1125,0.26383488370078345,0.32279152476017203,0.35060529108354344,254
1126,0.2407504271599652,0.3031004753118667,0.3325831437287708,255
1127,0.25807328205230395,0.3176659554135705,0.3339686828903065,278
1128,0.2466908804312628,0.3087139043396174,0.3325072554080014,268
1129,0.2331667147670941,0.2922321550118127,0.3096279725491575,285
1130,0.23347763629010682,0.29268044430993534,0.314132726882343,288
1131,0.2627361016291179,0.3201679652089314,0.3325831437287708,289
1132,0.22350781772449024,0.2789206831769446,0.3058201828173736,276
1133,0.2466908804312628,0.30892927549496096,0.3326114541686377,252
1134,0.2337885578131195,0.299671352037633,0.3312162367190932,267
1135,0.2331667147670941,0.29268044430993534,0.3069087782979427,298
1136,0.2283572229168268,0.2846794341633278,0.3055726333563632,290
1137,0.22747064129077582,0.29164245511824366,0.31620869629972925,302
1138,0.2466908804312628,0.3176659554135705,0.3326397646085046,267
1139,0.26383488370078345,0.32712790980849915,0.3454107302410044,282
1140,0.2475169164389699,0.3087139043396174,0.3326397646085046,269
1141,0.2434290734458516,0.308277376392337,0.3312162367190932,261
1142,0.2466908804312628,0.3091446466503045,0.3312162367190932,259
1143,0.251401290228081,0.3175159416037659,0.3334242477859789,271
1144,0.2809504402072559,0.3427361371454381,0.3508165348406453,287
1145,0.2675830213135484,0.3201679652089314,0.33689349389549017,278
1146,0.2592928289746888,0.3235754292033026,0.3473347520596286,266
1147,0.2420897503029084,0.30568892585210183,0.3326114541686377,262
1148,0.2253723096026641,0.2873710013112353,0.3136224450347014,281
1149,0.24063311932313153,0.30204876367444583,0.32344632082352426,286
1150,0.243720653795614,0.30485547818832115,0.328607975929933,274
1151,0.21286866130307394,0.2682130058145311,0.2857060049229927,298
1152,0.2675830213135484,0.3258880432951644,0.3510808975026589,270
1153,0.23347763629010682,0.293128733608058,0.306464594352574,276
1154,0.2211730155283015,0.2773125804745495,0.29731660278580546,266
1155,0.2243189748024541,0.2853982859120177,0.3100922574296808,247
1156,0.22497078630203315,0.2863846436116265,0.31290416668296656,272
1157,0.222305998285177,0.2773125804745495,0.3029799609453225,259
1158,0.2232117261354667,0.2845328056159096,0.3069087782979427,271
1159,0.2516937586893593,0.31333029412703517,0.3317954914632957,278
1160,0.2519862271506376,0.3201679652089314,0.34260399069451997,306
1161,0.2243189748024541,0.2839605824146379,0.30284846173329316,294
1162,0.25767632349563907,0.32149301420315396,0.3337069922144619,290
1163,0.22497078630203315,0.2863846436116265,0.31127627912684924,266
1164,0.220040032771426,0.2771950590748976,0.3007749257082882,278
1165,0.26729310364416203,0.31577006383418027,0.33247894496813446,288
1166,0.2253723096026641,0.2897856256043002,0.3133480325419154,261
1167,0.22161003528168954,0.2795367314164046,0.3058201828173736,262
1168,0.2407504271599652,0.300997052037025,0.328607975929933,271
1169,0.22529685486769752,0.28193076468083134,0.3058201828173736,274
1170,0.2405158114862979,0.300997052037025,0.3312162367190932,279
1171,0.2405158114862979,0.300997052037025,0.3312162367190932,279
1172,0.2227199369335751,0.2778635873389679,0.3027169625212638,277
1173,0.2434290734458516,0.308277376392337,0.3325831437287708,249
1174,0.2519862271506376,0.3201679652089314,0.3334242477859789,293
1175,0.2477497545005592,0.3087139043396174,0.3325831437287708,274
1176,0.2675830213135484,0.3175159416037659,0.3339897366429449,263
1177,0.2466908804312628,0.3087139043396174,0.3339897366429449,267
1178,0.2247201724713354,0.2795367314164046,0.3100922574296808,259
1179,0.2243189748024541,0.2799009469470248,0.3056522978479856,255
1180,0.2225513998401464,0.2789206831769446,0.3055726333563632,287
1181,0.2407504271599652,0.3031004753118667,0.3325831437287708,271
1182,0.2560598180165894,0.32153027139120927,0.3454107302410044,276
1183,0.2516937586893593,0.3091446466503045,0.3312162367190932,290
1184,0.2225513998401464,0.2785574050284445,0.3055726333563632,281
1185,0.2733268943151495,0.33379298928165346,0.34260399069451997,272
1186,0.22350781772449024,0.2798873913452574,0.3029799609453225,272
1187,0.235759514163908,0.2922321550118127,0.3136224450347014,253
1188,0.2235194558680146,0.2782104961837062,0.30015205091473596,268
1189,0.2407504271599652,0.300997052037025,0.318822931629464,266
1190,0.251401290228081,0.3207463669480786,0.34260399069451997,270
1191,0.2311241001150748,0.2897856256043002,0.3136224450347014,271
1192,0.2706074089011994,0.3427361371454381,0.352299362191514,266
1193,0.2253723096026641,0.2897856256043002,0.318822931629464,259
1194,0.2337885578131195,0.2925545823423991,0.3317954914632957,244
1195,0.2670031859747757,0.3201679652089314,0.3457936104342875,261
1196,0.23477403598851376,0.29268044430993534,0.314132726882343,280
1197,0.2600867460880185,0.3175159416037659,0.3136224450347014,301
1198,0.2592928289746888,0.3199900656239552,0.34560217033764595,268
1199,0.2407504271599652,0.300997052037025,0.3069087782979427,271
1200,0.2600867460880185,0.3207463669480786,0.3454107302410044,289
1201,0.251401290228081,0.3207463669480786,0.3503940473264416,265
1202,0.23214540744108447,0.293128733608058,0.3133480325419154,280
1203,0.235759514163908,0.3031004753118667,0.318822931629464,263
1204,0.23446311446550105,0.29811460445996235,0.3257030376791174,278
1205,0.2283572229168268,0.2839605824146379,0.3096279725491575,265
1206,0.2405158114862979,0.3031004753118667,0.318822931629464,291
1207,0.2560598180165894,0.3201679652089314,0.3397972511480355,271
1208,0.2560598180165894,0.3248366825722654,0.3519090986770024,279
1209,0.22686476625974544,0.2873710013112353,0.3082683754235501,262
1210,0.22497078630203315,0.2913044791597471,0.3124603008240177,284
1211,0.2229658315345209,0.2799009469470248,0.3061423885849738,288
1212,0.22451957363689476,0.2820347685161571,0.30990631344724473,246
1213,0.2477497545005592,0.31158441635744955,0.32559883891848107,264
1214,0.24197244246607474,0.30568892585210183,0.3304913610687156,286
1215,0.2420897503029084,0.30568892585210183,0.3323747462074982,264
1216,0.2475169164389699,0.3091446466503045,0.3323747462074982,281
1217,0.2337885578131195,0.2964000428228455,0.328607975929933,270
1218,0.251401290228081,0.3207463669480786,0.3457936104342875,273
1219,0.2243189748024541,0.2789206831769446,0.295275667688457,281
1220,0.22406144205798395,0.28193076468083134,0.3063644805576582,268
1221,0.2407504271599652,0.300997052037025,0.3124603008240177,299
1222,0.251401290228081,0.3176659554135705,0.3339686828903065,273
1223,0.2216855995192231,0.2797188391817147,0.3069087782979427,264
1224,0.2560598180165894,0.3176659554135705,0.3397972511480355,255
1225,0.2252214001327309,0.2913044791597471,0.3069087782979427,255
1226,0.2434290734458516,0.308277376392337,0.318822931629464,259
1227,0.22686476625974544,0.29054505238202366,0.3136224450347014,270
1228,0.2614114238585682,0.32045716607850505,0.3326397646085046,284
1229,0.2311241001150748,0.2919804310767402,0.3100922574296808,271
1230,0.2560598180165894,0.3188419534063487,0.3330036957573749,260
1231,0.2283572229168268,0.2913044791597471,0.3124603008240177,277
1232,0.2337885578131195,0.299671352037633,0.328607975929933,251
1233,0.2479825925621485,0.3175909485086682,0.3319280006637989,272
1234,0.25968978753135363,0.3235754292033026,0.33689349389549017,280
1235,0.235759514163908,0.3031004753118667,0.3312162367190932,259
1236,0.23347763629010682,0.2964000428228455,0.3056522978479856,306
1237,0.2311241001150748,0.2922321550118127,0.3133480325419154,281
1238,0.220040032771426,0.2745093707676341,0.2951025413880453,289
1239,0.25402302258361353,0.3176659554135705,0.3326114541686377,288
1240,0.23034653654698117,0.2921062930442765,0.3325831437287708,262
1241,0.2407504271599652,0.3031004753118667,0.3326397646085046,263
1242,0.2252214001327309,0.2853982859120177,0.3058201828173736,275
1243,0.24969194139511475,0.3176659554135705,0.3339897366429449,260
1244,0.2337885578131195,0.2922321550118127,0.3182846657171155,263
1245,0.2479825925621485,0.32045716607850505,0.34260399069451997,256
1246,0.251401290228081,0.3176659554135705,0.3334242477859789,267
1247,0.2627361016291179,0.3175159416037659,0.3334242477859789,297
1248,0.2295689729788875,0.2913044791597471,0.3182846657171155,261
1249,0.2450599769385572,0.3084956403659772,0.33330422374940555,272
1250,0.2519862271506376,0.3201679652089314,0.3334242477859789,263
1251,0.2134900559561939,0.2749946641707799,0.2951025413880453,265
1252,0.2253723096026641,0.2873710013112353,0.3096279725491575,257
1253,0.2238039093135138,0.2839605824146379,0.3029799609453225,273
1254,0.2247201724713354,0.2873710013112353,0.3133480325419154,263
1255,0.2371521846497087,0.293128733608058,0.3133480325419154,262
1256,0.2311241001150748,0.2897856256043002,0.3182846657171155,265
1257,0.2252214001327309,0.2873710013112353,0.3055726333563632,275
1258,0.23214540744108447,0.2922321550118127,0.31620869629972925,270
1259,0.222305998285177,0.2789206831769446,0.3027169625212638,276
1260,0.22896309794785716,0.28835138253588244,0.3100922574296808,276
1261,0.2243189748024541,0.2839605824146379,0.2989842438071778,297
1262,0.270946260672701,0.3328850846447934,0.3513452601646726,293
1263,0.2337885578131195,0.293128733608058,0.318822931629464,293
1264,0.2224571267602441,0.27691955564268844,0.30239427482249065,284
1265,0.2229658315345209,0.2782104961837062,0.2934389350697324,292
1266,0.2247201724713354,0.2799009469470248,0.3061423885849738,246
1267,0.2466908804312628,0.3091446466503045,0.328607975929933,281
1268,0.2675830213135484,0.3248366825722654,0.34809382888036455,304
1269,0.2560598180165894,0.3207463669480786,0.3503940473264416,283
1270,0.22406144205798395,0.28857831345776774,0.31290416668296656,254
1271,0.251401290228081,0.3207463669480786,0.3398916735386162,276
1272,0.2238039093135138,0.2839605824146379,0.3058201828173736,287
1273,0.2337885578131195,0.300997052037025,0.328607975929933,269
1274,0.2519862271506376,0.3222396614582293,0.3488758936849697,235
1275,0.2209140722782021,0.2756244365594896,0.29245332030890414,268
1276,0.2519862271506376,0.3176659554135705,0.3339686828903065,263
1277,0.2238039093135138,0.2839605824146379,0.3069087782979427,261
1278,0.2331667147670941,0.299671352037633,0.31348523878830836,312
1279,0.22896309794785716,0.2919804310767402,0.32344632082352426,280
1280,0.22288156298780654,0.28193076468083134,0.3082683754235501,272
1281,0.2311241001150748,0.2925545823423991,0.3299121063245131,280
1282,0.2675830213135484,0.3235754292033026,0.3508165348406453,304
1283,0.2311241001150748,0.2922321550118127,0.3209780042359242,240
1284,0.2212829373018148,0.2773125804745495,0.3056964080868684,246
1285,0.235759514163908,0.2922321550118127,0.3312162367190932,275
1286,0.2863589575139507,0.3528578613831283,0.3676722596293653,259
1287,0.23477403598851376,0.29268044430993534,0.3138775859585222,278
1288,0.2337885578131195,0.300997052037025,0.3312162367190932,261
1289,0.2295689729788875,0.2897856256043002,0.3100922574296808,263
1290,0.2337885578131195,0.2897856256043002,0.3069087782979427,267
1291,0.2475169164389699,0.3087139043396174,0.3323747462074982,269
1292,0.2243189748024541,0.2839605824146379,0.3069087782979427,277
1293,0.2407504271599652,0.300997052037025,0.3182846657171155,280
1294,0.2475169164389699,0.3140241860645946,0.3326114541686377,272
1295,0.22161003528168954,0.27642284912469794,0.3055726333563632,250
1296,0.2243189748024541,0.2853982859120177,0.3124603008240177,279
1297,0.2648696438019468,0.3199528084358999,0.3337069922144619,300
1298,0.2295689729788875,0.2913044791597471,0.314132726882343,263
1299,0.2479825925621485,0.3091446466503045,0.3312162367190932,287
1300,0.2209140722782021,0.2765265308108274,0.2995291761211838,265
1301,0.2253723096026641,0.2913044791597471,0.318822931629464,271
1302,0.2193168940471771,0.2749946641707799,0.2956489617644331,273
1303,0.27206367534717585,0.3258880432951644,0.3503940473264416,262
1304,0.2237653504689604,0.2845328056159096,0.3096279725491575,298
1305,0.2187750367540808,0.27839213525795625,0.3007749257082882,284
1306,0.2405158114862979,0.3031004753118667,0.3312162367190932,273
1307,0.2295689729788875,0.29164245511824366,0.31290416668296656,272
1308,0.2466908804312628,0.3091446466503045,0.328607975929933,277
1309,0.23214540744108447,0.2921062930442765,0.3082683754235501,294
1310,0.22451957363689476,0.2873710013112353,0.3117201449857981,278
1311,0.2311241001150748,0.2922321550118127,0.3182846657171155,279
1312,0.2331667147670941,0.2922321550118127,0.3124603008240177,271
1313,0.222305998285177,0.27597180199902904,0.2932019589525325,284
1314,0.24197244246607474,0.30568892585210183,0.3304913610687156,248
1315,0.243720653795614,0.30507084934366474,0.3182846657171155,274
1316,0.2795680399210516,0.3457360127627765,0.3649030197205446,274
1317,0.22714457272511146,0.2913044791597471,0.3133480325419154,276
1318,0.2247201724713354,0.2873710013112353,0.3100922574296808,265
1319,0.21846992012787614,0.27597180199902904,0.2946624364756827,254
1320,0.2405158114862979,0.2964000428228455,0.3237154537796985,296
1321,0.2519862271506376,0.3176659554135705,0.3339897366429449,297
1322,0.2193168940471771,0.2749946641707799,0.2951025413880453,291
1323,0.22686476625974544,0.28496554576396366,0.306464594352574,276
1324,0.2519862271506376,0.3140241860645946,0.3326397646085046,289
1325,0.2475169164389699,0.3091446466503045,0.3323747462074982,291
1326,0.24998440985639306,0.3140241860645946,0.3326114541686377,264
1327,0.23214540744108447,0.2921062930442765,0.3117201449857981,292
1328,0.2405158114862979,0.300997052037025,0.318822931629464,271
1329,0.2331667147670941,0.293128733608058,0.3182846657171155,261
1330,0.2477497545005592,0.31577006383418027,0.3233862457454238,276
1331,0.2187750367540808,0.2752247650929899,0.293115257563744,280
1332,0.2648696438019468,0.3175159416037659,0.33247894496813446,288
1333,0.22896309794785716,0.2913044791597471,0.3082784258911274,288
1334,0.2243189748024541,0.28424669401527375,0.3056522978479856,282
1335,0.2405158114862979,0.293128733608058,0.3133480325419154,291
1336,0.2479825925621485,0.3091446466503045,0.3323747462074982,279
1337,0.2224571267602441,0.2839605824146379,0.3058201828173736,267
1338,0.2475169164389699,0.3087139043396174,0.3323747462074982,261
1339,0.2225513998401464,0.2839605824146379,0.3082683754235501,272
1340,0.2434290734458516,0.308277376392337,0.3323747462074982,239
1341,0.2297406615159508,0.2873710013112353,0.31127627912684924,268
1342,0.2407504271599652,0.3031004753118667,0.318822931629464,279
1343,0.2466908804312628,0.30892927549496096,0.3237154537796985,278
1344,0.2434290734458516,0.308277376392337,0.3312162367190932,275
1345,0.22263566838686077,0.2789206831769446,0.2995291761211838,278
1346,0.2232117261354667,0.2839605824146379,0.3056522978479856,275
1347,0.2706074089011994,0.3263958139726053,0.3488758936849697,274
1348,0.2227199369335751,0.2873710013112353,0.3136224450347014,271
